#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.11"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "013"
DATASETAUXDATA SubmissionDate  = "2024-11-05"
DATASETAUXDATA Name            = "Hadar Ben-Gida"
DATASETAUXDATA Email           = "bengida@technion.ac.il"
DATASETAUXDATA Institution     = "Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName      = "SU2 v8.0.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-EDW-MC-QCR"
DATASETAUXDATA GridId          = "Cadence supplied Unstructured Grids & O-type home-made Structured Grids"
DATASETAUXDATA Notes           = ""



ZONE T="013.11 - ALPHA 3.00 GRID LEVEL 1"
0.06642339 0.01491111 0.00000000 0.28879737 -1.19122830 0.30752548 -999 -999
0.06430634 0.01481311 0.00000000 0.27959279 -1.21359421 0.28712790 -999 -999
0.06208381 0.01470239 0.00000000 0.26992962 -1.23835976 0.26286691 -999 -999
0.05978711 0.01457927 0.00000000 0.25994397 -1.26564361 0.23354237 -999 -999
0.05748968 0.01444695 0.00000000 0.24995514 -1.29554148 0.19587539 -999 -999
0.05519189 0.01430516 0.00000000 0.23996472 -1.32991292 0.14005567 -999 -999
0.05289409 0.01415354 0.00000000 0.22997432 -1.36256533 0.07365081 -999 -999
0.05059669 0.01399170 0.00000000 0.21998561 -1.38231435 0.04146791 -999 -999
0.04830006 0.01381922 0.00000000 0.21000027 -1.38921908 0.04112115 -999 -999
0.04600461 0.01363560 0.00000000 0.20002003 -1.39070133 0.04137190 -999 -999
0.04371074 0.01344027 0.00000000 0.19004670 -1.39182882 0.04065926 -999 -999
0.04141889 0.01323261 0.00000000 0.18008215 -1.39355023 0.04003508 -999 -999
0.03912952 0.01301185 0.00000000 0.17012833 -1.39483764 0.03964949 -999 -999
0.03686306 0.01277916 0.00000000 0.16027418 -1.39713185 0.03937519 -999 -999
0.03470600 0.01254367 0.00000000 0.15089566 -1.40009864 0.03909162 -999 -999
0.03265319 0.01230582 0.00000000 0.14197038 -1.40288170 0.03876207 -999 -999
0.03069971 0.01206599 0.00000000 0.13347701 -1.40493266 0.03843410 -999 -999
0.02884092 0.01182448 0.00000000 0.12539529 -1.40686658 0.03809072 -999 -999
0.02707237 0.01158152 0.00000000 0.11770595 -1.40742153 0.03774819 -999 -999
0.02538986 0.01133718 0.00000000 0.11039071 -1.40683465 0.03750268 -999 -999
0.02378943 0.01109142 0.00000000 0.10343231 -1.40651362 0.03737209 -999 -999
0.02226727 0.01084432 0.00000000 0.09681422 -1.40673227 0.03723591 -999 -999
0.02081979 0.01059585 0.00000000 0.09052081 -1.40530454 0.03706932 -999 -999
0.01944355 0.01034606 0.00000000 0.08453719 -1.40194337 0.03695650 -999 -999
0.01813530 0.01009505 0.00000000 0.07884915 -1.39721530 0.03697127 -999 -999
0.01689197 0.00984276 0.00000000 0.07344333 -1.39227255 0.03709236 -999 -999
0.01571061 0.00958919 0.00000000 0.06830699 -1.38736060 0.03713786 -999 -999
0.01458850 0.00933414 0.00000000 0.06342828 -1.38001042 0.03710019 -999 -999
0.01352304 0.00907753 0.00000000 0.05879583 -1.36993246 0.03718674 -999 -999
0.01251180 0.00881910 0.00000000 0.05439914 -1.35889235 0.03737456 -999 -999
0.01155248 0.00855870 0.00000000 0.05022817 -1.34624558 0.03751207 -999 -999
0.01064293 0.00829608 0.00000000 0.04627361 -1.33057144 0.03763301 -999 -999
0.00978115 0.00803105 0.00000000 0.04252673 -1.31142042 0.03787385 -999 -999
0.00896525 0.00776338 0.00000000 0.03897936 -1.28953892 0.03818486 -999 -999
0.00819353 0.00749279 0.00000000 0.03562403 -1.26414366 0.03843497 -999 -999
0.00746439 0.00721899 0.00000000 0.03245388 -1.23447351 0.03858128 -999 -999
0.00677639 0.00694177 0.00000000 0.02946257 -1.19926777 0.03874826 -999 -999
0.00612822 0.00666086 0.00000000 0.02664442 -1.15832230 0.03913149 -999 -999
0.00551869 0.00637605 0.00000000 0.02399430 -1.11210627 0.03975050 -999 -999
0.00494676 0.00608717 0.00000000 0.02150766 -1.06010164 0.04047545 -999 -999
0.00441150 0.00579412 0.00000000 0.01918045 -1.00139362 0.04112960 -999 -999
0.00391209 0.00549690 0.00000000 0.01700908 -0.93449884 0.04162597 -999 -999
0.00344779 0.00519562 0.00000000 0.01499039 -0.85842166 0.04204854 -999 -999
0.00301794 0.00489052 0.00000000 0.01312147 -0.77338707 0.04244483 -999 -999
0.00262192 0.00458199 0.00000000 0.01139965 -0.67898761 0.04277313 -999 -999
0.00225910 0.00427062 0.00000000 0.00982218 -0.57552260 0.04298949 -999 -999
0.00192873 0.00395728 0.00000000 0.00838578 -0.46392212 0.04306376 -999 -999
0.00162997 0.00364296 0.00000000 0.00708683 -0.34566210 0.04298360 -999 -999
0.00136175 0.00332891 0.00000000 0.00592067 -0.22288147 0.04273918 -999 -999
0.00112281 0.00301648 0.00000000 0.00488178 -0.09776101 0.04231134 -999 -999
0.00091163 0.00270708 0.00000000 0.00396359 0.02660563 0.04168066 -999 -999
0.00072653 0.00240209 0.00000000 0.00315882 0.14777151 0.04086796 -999 -999
0.00056584 0.00210271 0.00000000 0.00246017 0.26437080 0.03989359 -999 -999
0.00042795 0.00180997 0.00000000 0.00186063 0.37476659 0.03876723 -999 -999
0.00031128 0.00152472 0.00000000 0.00135339 0.47818409 0.03748398 -999 -999
0.00021450 0.00124762 0.00000000 0.00093262 0.57514538 0.03603847 -999 -999
0.00013652 0.00097918 0.00000000 0.00059357 0.66492754 0.03441980 -999 -999
0.00007643 0.00071984 0.00000000 0.00033231 0.74796371 0.03256321 -999 -999
0.00003379 0.00046991 0.00000000 0.00014692 0.82571827 0.03039291 -999 -999
0.00000837 0.00022980 0.00000000 0.00003639 0.89611217 0.02789142 -999 -999
-0.00000000 0.00000000 0.00000000 -0.00000000 0.95974315 0.02482211 -999 -999
0.00000917 -0.00022976 0.00000000 0.00003987 1.02073142 0.02103004 -999 -999
0.00003968 -0.00046923 0.00000000 0.00017254 1.07342946 0.01637259 -999 -999
0.00009636 -0.00071627 0.00000000 0.00041896 1.11388538 0.01124848 -999 -999
0.00018324 -0.00096782 0.00000000 0.00079670 1.13518535 0.00741172 -999 -999
0.00030249 -0.00122052 0.00000000 0.00131519 1.13701062 0.00823698 -999 -999
0.00045442 -0.00147156 0.00000000 0.00197573 1.12023929 0.01246006 -999 -999
0.00063798 -0.00171903 0.00000000 0.00277381 1.09117915 0.01701350 -999 -999
0.00085154 -0.00196209 0.00000000 0.00370236 1.05386643 0.02086878 -999 -999
0.00109347 -0.00220063 0.00000000 0.00475421 1.01187688 0.02392765 -999 -999
0.00136236 -0.00243509 0.00000000 0.00592333 0.96944134 0.02630686 -999 -999
0.00165721 -0.00266618 0.00000000 0.00720525 0.92686106 0.02813170 -999 -999
0.00197740 -0.00289465 0.00000000 0.00859739 0.88572911 0.02956828 -999 -999
0.00232268 -0.00312130 0.00000000 0.01009863 0.84640284 0.03068604 -999 -999
0.00269305 -0.00334693 0.00000000 0.01170891 0.80888971 0.03156570 -999 -999
0.00308876 -0.00357226 0.00000000 0.01342939 0.77305350 0.03226881 -999 -999
0.00351023 -0.00379806 0.00000000 0.01526185 0.73894389 0.03284522 -999 -999
0.00395807 -0.00402498 0.00000000 0.01720900 0.70598369 0.03332394 -999 -999
0.00443305 -0.00425363 0.00000000 0.01927415 0.67425936 0.03374715 -999 -999
0.00493608 -0.00448461 0.00000000 0.02146120 0.64316156 0.03412705 -999 -999
0.00546819 -0.00471837 0.00000000 0.02377472 0.61273801 0.03449304 -999 -999
0.00603054 -0.00495537 0.00000000 0.02621972 0.58249406 0.03485477 -999 -999
0.00662446 -0.00519587 0.00000000 0.02880198 0.55237013 0.03522793 -999 -999
0.00725136 -0.00544013 0.00000000 0.03152764 0.52222483 0.03561784 -999 -999
0.00791285 -0.00568810 0.00000000 0.03440370 0.49188097 0.03602733 -999 -999
0.00861061 -0.00593979 0.00000000 0.03743745 0.46162399 0.03645695 -999 -999
0.00934648 -0.00619498 0.00000000 0.04063686 0.43114916 0.03690042 -999 -999
0.01012237 -0.00645340 0.00000000 0.04401032 0.40099474 0.03736013 -999 -999
0.01094036 -0.00671466 0.00000000 0.04756676 0.37091156 0.03782025 -999 -999
0.01180257 -0.00697833 0.00000000 0.05131550 0.34152887 0.03827987 -999 -999
0.01271123 -0.00724398 0.00000000 0.05526624 0.31271217 0.03872290 -999 -999
0.01366868 -0.00751121 0.00000000 0.05942904 0.28488503 0.03915935 -999 -999
0.01467729 -0.00777972 0.00000000 0.06381432 0.25776331 0.03957751 -999 -999
0.01573959 -0.00804914 0.00000000 0.06843301 0.23181313 0.03997931 -999 -999
0.01685817 -0.00831925 0.00000000 0.07329638 0.20667845 0.04036321 -999 -999
0.01803572 -0.00858993 0.00000000 0.07841619 0.18251490 0.04075005 -999 -999
0.01927510 -0.00886102 0.00000000 0.08380479 0.15875030 0.04114651 -999 -999
0.02057928 -0.00913238 0.00000000 0.08947513 0.13571470 0.04155075 -999 -999
0.02195141 -0.00940383 0.00000000 0.09544089 0.11297526 0.04197688 -999 -999
0.02339478 -0.00967515 0.00000000 0.10171643 0.09022606 0.04245996 -999 -999
0.02491291 -0.00994594 0.00000000 0.10831698 0.06734620 0.04300601 -999 -999
0.02650948 -0.01021564 0.00000000 0.11525860 0.04431373 0.04362149 -999 -999
0.02818839 -0.01048354 0.00000000 0.12255822 0.02087641 0.04430497 -999 -999
0.02995377 -0.01074857 0.00000000 0.13023376 -0.00255961 0.04507070 -999 -999
0.03180993 -0.01100954 0.00000000 0.13830403 -0.02631865 0.04590920 -999 -999
0.03376142 -0.01126499 0.00000000 0.14678876 -0.04951879 0.04678710 -999 -999
0.03581299 -0.01151327 0.00000000 0.15570865 -0.07212033 0.04769964 -999 -999
0.03796962 -0.01175263 0.00000000 0.16508529 -0.09481443 0.04871405 -999 -999
0.04023648 -0.01198125 0.00000000 0.17494123 -0.11621123 0.04978184 -999 -999
0.04252705 -0.01218926 0.00000000 0.18490021 -0.13619129 0.05084807 -999 -999
0.04482064 -0.01237535 0.00000000 0.19487233 -0.15509749 0.05193898 -999 -999
0.04711694 -0.01254032 0.00000000 0.20485626 -0.17180792 0.05304275 -999 -999
0.04941569 -0.01268481 0.00000000 0.21485081 -0.18755446 0.05412856 -999 -999
0.05171662 -0.01280945 0.00000000 0.22485487 -0.20176802 0.05520424 -999 -999
0.05401952 -0.01291463 0.00000000 0.23486746 -0.21465154 0.05627252 -999 -999
0.05632415 -0.01300073 0.00000000 0.24488762 -0.22692690 0.05738235 -999 -999
0.05863033 -0.01306799 0.00000000 0.25491449 -0.23786955 0.05850188 -999 -999
0.06093786 -0.01311662 0.00000000 0.26494720 -0.24749492 0.05956942 -999 -999
0.06324654 -0.01314675 0.00000000 0.27498494 -0.25527517 0.06057331 -999 -999
0.06555619 -0.01315851 0.00000000 0.28502689 -0.26230352 0.06154184 -999 -999
0.06786662 -0.01315211 0.00000000 0.29507227 -0.26754625 0.06244986 -999 -999
0.07017767 -0.01312765 0.00000000 0.30512029 -0.27088245 0.06323348 -999 -999
0.07248915 -0.01308535 0.00000000 0.31517021 -0.27288596 0.06392581 -999 -999
0.07480089 -0.01302543 0.00000000 0.32522127 -0.27342076 0.06453069 -999 -999
0.07711274 -0.01294812 0.00000000 0.33527278 -0.27194484 0.06499888 -999 -999
0.07942453 -0.01285373 0.00000000 0.34532405 -0.26930229 0.06537187 -999 -999
0.08173612 -0.01274253 0.00000000 0.35537445 -0.26497650 0.06563872 -999 -999
0.08404737 -0.01261490 0.00000000 0.36542335 -0.25897160 0.06577044 -999 -999
0.08635815 -0.01247126 0.00000000 0.37547021 -0.25182269 0.06581002 -999 -999
0.08866834 -0.01231209 0.00000000 0.38551452 -0.24310697 0.06574236 -999 -999
0.09097784 -0.01213788 0.00000000 0.39555583 -0.23362642 0.06562327 -999 -999
0.09328657 -0.01194926 0.00000000 0.40559378 -0.22283849 0.06543213 -999 -999
0.09559444 -0.01174681 0.00000000 0.41562802 -0.21122756 0.06518722 -999 -999
0.09790141 -0.01153114 0.00000000 0.42565828 -0.19852840 0.06486156 -999 -999
0.10020740 -0.01130289 0.00000000 0.43568435 -0.18592247 0.06458116 -999 -999
0.10251238 -0.01106260 0.00000000 0.44570600 -0.17267163 0.06428569 -999 -999
0.10481631 -0.01081092 0.00000000 0.45572311 -0.15865778 0.06396607 -999 -999
0.10711917 -0.01054839 0.00000000 0.46573552 -0.14455846 0.06363081 -999 -999
0.10942091 -0.01027549 0.00000000 0.47574310 -0.13036007 0.06333302 -999 -999
0.11172153 -0.00999275 0.00000000 0.48574577 -0.11579484 0.06303340 -999 -999
0.11402099 -0.00970064 0.00000000 0.49574343 -0.10093093 0.06272436 -999 -999
0.11631928 -0.00939964 0.00000000 0.50573602 -0.08586124 0.06241690 -999 -999
0.11861641 -0.00909025 0.00000000 0.51572351 -0.07066662 0.06211726 -999 -999
0.12091236 -0.00877292 0.00000000 0.52570589 -0.05524029 0.06182723 -999 -999
0.12320713 -0.00844817 0.00000000 0.53568318 -0.03969960 0.06153667 -999 -999
0.12550075 -0.00811654 0.00000000 0.54565544 -0.02401543 0.06126539 -999 -999
0.12779323 -0.00777851 0.00000000 0.55562275 -0.00817416 0.06097348 -999 -999
0.13008460 -0.00743465 0.00000000 0.56558520 0.00775516 0.06069487 -999 -999
0.13237488 -0.00708554 0.00000000 0.57554297 0.02361442 0.06044374 -999 -999
0.13466413 -0.00673176 0.00000000 0.58549622 0.03960879 0.06018712 -999 -999
0.13695238 -0.00637388 0.00000000 0.59544513 0.05569471 0.05992622 -999 -999
0.13923968 -0.00601252 0.00000000 0.60538993 0.07168542 0.05967466 -999 -999
0.14152611 -0.00564836 0.00000000 0.61533090 0.08765143 0.05943833 -999 -999
0.14381172 -0.00528206 0.00000000 0.62526833 0.10359020 0.05920057 -999 -999
0.14609658 -0.00491430 0.00000000 0.63520250 0.11948180 0.05896705 -999 -999
0.14838077 -0.00454585 0.00000000 0.64513380 0.13538885 0.05873769 -999 -999
0.15066440 -0.00417750 0.00000000 0.65506262 0.15101491 0.05850419 -999 -999
0.15294756 -0.00381011 0.00000000 0.66498939 0.16674661 0.05828832 -999 -999
0.15523036 -0.00344462 0.00000000 0.67491460 0.18212034 0.05806317 -999 -999
0.15751292 -0.00308204 0.00000000 0.68483878 0.19734873 0.05784176 -999 -999
0.15979539 -0.00272354 0.00000000 0.69476256 0.21236847 0.05763242 -999 -999
0.16207792 -0.00237039 0.00000000 0.70468660 0.22704526 0.05742293 -999 -999
0.16436066 -0.00202398 0.00000000 0.71461158 0.24131037 0.05722456 -999 -999
0.16664380 -0.00168583 0.00000000 0.72453826 0.25519230 0.05705579 -999 -999
0.16892750 -0.00135766 0.00000000 0.73446741 0.26830838 0.05688600 -999 -999
0.17121194 -0.00104121 0.00000000 0.74439974 0.28097786 0.05677281 -999 -999
0.17349726 -0.00073839 0.00000000 0.75433593 0.29259539 0.05666072 -999 -999
0.17578361 -0.00045121 0.00000000 0.76427655 0.30373366 0.05666068 -999 -999
0.17807106 -0.00018166 0.00000000 0.77422202 0.31336906 0.05665378 -999 -999
0.18035968 0.00006824 0.00000000 0.78417254 0.32221218 0.05676847 -999 -999
0.18264945 0.00029662 0.00000000 0.79412803 0.33012022 0.05700839 -999 -999
0.18494028 0.00050167 0.00000000 0.80408816 0.33638746 0.05728897 -999 -999
0.18720477 0.00067973 0.00000000 0.81393379 0.34065859 0.05768189 -999 -999
0.18936317 0.00082557 0.00000000 0.82331813 0.34496203 0.05830328 -999 -999
0.19142018 0.00094207 0.00000000 0.83226163 0.34639695 0.05887660 -999 -999
0.19338030 0.00103218 0.00000000 0.84078391 0.34666695 0.05963960 -999 -999
0.19524787 0.00109884 0.00000000 0.84890378 0.34644976 0.06049458 -999 -999
0.19702704 0.00114496 0.00000000 0.85663931 0.34437473 0.06140793 -999 -999
0.19872182 0.00117322 0.00000000 0.86400793 0.34200298 0.06245817 -999 -999
0.20033608 0.00118608 0.00000000 0.87102643 0.33791946 0.06349017 -999 -999
0.20187351 0.00118585 0.00000000 0.87771092 0.33379699 0.06468314 -999 -999
0.20333769 0.00117460 0.00000000 0.88407692 0.32909981 0.06591524 -999 -999
0.20473204 0.00115415 0.00000000 0.89013931 0.32383815 0.06718679 -999 -999
0.20605984 0.00112611 0.00000000 0.89591234 0.31785001 0.06849809 -999 -999
0.20732423 0.00109186 0.00000000 0.90140968 0.31166084 0.06988161 -999 -999
0.20852821 0.00105264 0.00000000 0.90664439 0.30517381 0.07127385 -999 -999
0.20967466 0.00100948 0.00000000 0.91162894 0.29835527 0.07270216 -999 -999
0.21076631 0.00096327 0.00000000 0.91637524 0.29158806 0.07418252 -999 -999
0.21180577 0.00091477 0.00000000 0.92089466 0.28447938 0.07565881 -999 -999
0.21279555 0.00086460 0.00000000 0.92519803 0.27728634 0.07718034 -999 -999
0.21373801 0.00081331 0.00000000 0.92929568 0.27004943 0.07872061 -999 -999
0.21463541 0.00076134 0.00000000 0.93319743 0.26269517 0.08027524 -999 -999
0.21548992 0.00070908 0.00000000 0.93691268 0.25532483 0.08185732 -999 -999
0.21630358 0.00065684 0.00000000 0.94045033 0.24788333 0.08345778 -999 -999
0.21707835 0.00060488 0.00000000 0.94381890 0.24045690 0.08507967 -999 -999
0.21781609 0.00055342 0.00000000 0.94702647 0.23297675 0.08671568 -999 -999
0.21851857 0.00050264 0.00000000 0.95008075 0.22549335 0.08837508 -999 -999
0.21918749 0.00045268 0.00000000 0.95298908 0.21800531 0.09005325 -999 -999
0.21982444 0.00040366 0.00000000 0.95575844 0.21045885 0.09174940 -999 -999
0.22043096 0.00035569 0.00000000 0.95839549 0.20298972 0.09347220 -999 -999
0.22100851 0.00030883 0.00000000 0.96090656 0.19541176 0.09520491 -999 -999
0.22155847 0.00026314 0.00000000 0.96329768 0.18793486 0.09697129 -999 -999
0.22208215 0.00021867 0.00000000 0.96557458 0.18031534 0.09874746 -999 -999
0.22258083 0.00017545 0.00000000 0.96774274 0.17282709 0.10056166 -999 -999
0.22305569 0.00013349 0.00000000 0.96980735 0.16519759 0.10238598 -999 -999
0.22350787 0.00009280 0.00000000 0.97177336 0.15763724 0.10424897 -999 -999
0.22393846 0.00005339 0.00000000 0.97364549 0.15001296 0.10612882 -999 -999
0.22434849 0.00001527 0.00000000 0.97542824 0.14237504 0.10804369 -999 -999
0.22473895 -0.00002159 0.00000000 0.97712587 0.13472576 0.10998718 -999 -999
0.22511076 -0.00005718 0.00000000 0.97874245 0.12697238 0.11195816 -999 -999
0.22546483 -0.00009152 0.00000000 0.98028188 0.11929076 0.11396719 -999 -999
0.22580200 -0.00012464 0.00000000 0.98174782 0.11153446 0.11599887 -999 -999
0.22612307 -0.00015657 0.00000000 0.98314379 0.10365937 0.11807708 -999 -999
0.22642882 -0.00018732 0.00000000 0.98447312 0.09580871 0.12020042 -999 -999
0.22671998 -0.00021694 0.00000000 0.98573902 0.08783164 0.12235839 -999 -999
0.22699724 -0.00024545 0.00000000 0.98694450 0.07970294 0.12457740 -999 -999
0.22726127 -0.00027287 0.00000000 0.98809246 0.07154976 0.12685036 -999 -999
0.22751270 -0.00029923 0.00000000 0.98918564 0.06324747 0.12917236 -999 -999
0.22775213 -0.00032456 0.00000000 0.99022666 0.05475782 0.13156756 -999 -999
0.22798014 -0.00034890 0.00000000 0.99121801 0.04615490 0.13404151 -999 -999
0.22819727 -0.00037227 0.00000000 0.99216206 0.03731512 0.13659012 -999 -999
0.22840405 -0.00039472 0.00000000 0.99306107 0.02811749 0.13926579 -999 -999
0.22860095 -0.00041627 0.00000000 0.99391719 0.01876322 0.14203700 -999 -999
0.22878847 -0.00043696 0.00000000 0.99473246 0.00863298 0.14501560 -999 -999
0.22896703 -0.00045682 0.00000000 0.99550883 -0.00144692 0.14808445 -999 -999
0.22913708 -0.00047588 0.00000000 0.99624817 -0.01370391 0.15165837 -999 -999
0.22929901 -0.00049415 0.00000000 0.99695224 -0.02360616 0.15497991 -999 -999
0.22945323 -0.00051165 0.00000000 0.99762273 -0.04328275 0.16011294 -999 -999
0.22960009 -0.00052840 0.00000000 0.99826125 -0.04252203 0.16296371 -999 -999
0.22973995 -0.00054441 0.00000000 0.99886934 -0.11016073 0.17231558 -999 -999
0.22987315 -0.00055968 0.00000000 0.99944846 0.00374565 0.17972770 -999 -999
0.23000000 -0.00057424 0.00000000 1.00000000 -0.39800670 0.20368291 -999 -999
0.23000000 -0.00044656 0.00000000 1.00000000 -0.12574409 0.17996790 -999 -999
0.23000000 -0.00031887 0.00000000 1.00000000 -0.08786294 0.17915999 -999 -999
0.23000000 -0.00019118 0.00000000 1.00000000 -0.10667068 0.18029532 -999 -999
0.23000000 -0.00006350 0.00000000 1.00000000 -0.10609881 0.18197018 -999 -999
0.23000000 0.00006419 0.00000000 1.00000000 -0.10811947 0.18051868 -999 -999
0.23000000 0.00019187 0.00000000 1.00000000 -0.10895944 0.17863748 -999 -999
0.23000000 0.00031956 0.00000000 1.00000000 -0.10583782 0.17860737 -999 -999
0.23000000 0.00044725 0.00000000 1.00000000 -0.11661616 0.17910845 -999 -999
0.23000000 0.00057493 0.00000000 1.00000000 -0.10239016 0.16107042 -999 -999
0.22987469 0.00059943 0.00000000 0.99945516 -0.09401081 0.17919023 -999 -999
0.22974311 0.00062517 0.00000000 0.99888309 -0.10420822 0.17190586 -999 -999
0.22960496 0.00065222 0.00000000 0.99828243 -0.10163305 0.17317250 -999 -999
0.22945990 0.00068062 0.00000000 0.99765175 -0.10257454 0.17300190 -999 -999
0.22930759 0.00071044 0.00000000 0.99698952 -0.10307460 0.17321953 -999 -999
0.22914766 0.00074172 0.00000000 0.99629416 -0.10387613 0.17334992 -999 -999
0.22897972 0.00077455 0.00000000 0.99556402 -0.10466642 0.17352847 -999 -999
0.22880339 0.00080901 0.00000000 0.99479736 -0.10554832 0.17368274 -999 -999
0.22861824 0.00084517 0.00000000 0.99399235 -0.10645353 0.17392216 -999 -999
0.22842383 0.00088312 0.00000000 0.99314708 -0.10745668 0.17410831 -999 -999
0.22821969 0.00092294 0.00000000 0.99225951 -0.10849325 0.17435120 -999 -999
0.22800533 0.00096471 0.00000000 0.99132753 -0.10958378 0.17462158 -999 -999
0.22778025 0.00100852 0.00000000 0.99034892 -0.11076376 0.17488127 -999 -999
0.22754390 0.00105447 0.00000000 0.98932133 -0.11197039 0.17518449 -999 -999
0.22729573 0.00110266 0.00000000 0.98824231 -0.11325856 0.17550684 -999 -999
0.22703513 0.00115319 0.00000000 0.98710928 -0.11460538 0.17583955 -999 -999
0.22676149 0.00120617 0.00000000 0.98591954 -0.11602021 0.17618080 -999 -999
0.22647415 0.00126172 0.00000000 0.98467024 -0.11746958 0.17657301 -999 -999
0.22617243 0.00131994 0.00000000 0.98335839 -0.11902900 0.17693158 -999 -999
0.22585560 0.00138097 0.00000000 0.98198086 -0.12062535 0.17731337 -999 -999
0.22552290 0.00144492 0.00000000 0.98053435 -0.12226505 0.17773734 -999 -999
0.22517354 0.00151195 0.00000000 0.97901541 -0.12402973 0.17808489 -999 -999
0.22480669 0.00158220 0.00000000 0.97742041 -0.12581003 0.17848423 -999 -999
0.22442147 0.00165581 0.00000000 0.97574553 -0.12764274 0.17886315 -999 -999
0.22401696 0.00173292 0.00000000 0.97398677 -0.12960839 0.17916690 -999 -999
0.22359218 0.00181371 0.00000000 0.97213992 -0.13152332 0.17952043 -999 -999
0.22314613 0.00189832 0.00000000 0.97020055 -0.13363287 0.17972333 -999 -999
0.22267773 0.00198695 0.00000000 0.96816403 -0.13561968 0.18001287 -999 -999
0.22218587 0.00207978 0.00000000 0.96602550 -0.13788086 0.18005237 -999 -999
0.22166936 0.00217701 0.00000000 0.96377985 -0.13995565 0.18022230 -999 -999
0.22112699 0.00227885 0.00000000 0.96142170 -0.14230377 0.18009817 -999 -999
0.22055745 0.00238551 0.00000000 0.95894542 -0.14452374 0.18004650 -999 -999
0.21995938 0.00249722 0.00000000 0.95634511 -0.14692165 0.17974183 -999 -999
0.21933135 0.00261424 0.00000000 0.95361455 -0.14932866 0.17938997 -999 -999
0.21867187 0.00273683 0.00000000 0.95074724 -0.15173594 0.17891128 -999 -999
0.21797936 0.00286527 0.00000000 0.94773634 -0.15435925 0.17817026 -999 -999
0.21725217 0.00299984 0.00000000 0.94457466 -0.15691726 0.17742329 -999 -999
0.21648857 0.00314086 0.00000000 0.94125466 -0.15957109 0.17644136 -999 -999
0.21568674 0.00328866 0.00000000 0.93776845 -0.16239755 0.17524523 -999 -999
0.21484478 0.00344359 0.00000000 0.93410773 -0.16527956 0.17393575 -999 -999
0.21396067 0.00360604 0.00000000 0.93026378 -0.16818380 0.17247914 -999 -999
0.21303231 0.00377638 0.00000000 0.92622745 -0.17149298 0.17064184 -999 -999
0.21205750 0.00395503 0.00000000 0.92198915 -0.17467968 0.16886078 -999 -999
