  91.0279541016 -11.5000000000 -12.1339359283   0.3957737088  -0.2513660789  -0.2513660789   0.0034600748   0.0034600748
  92.1750183106 -11.5000000000 -12.0418424606   0.4007609487  -0.2443141490  -0.2443141490   0.0034085154   0.0034085154
  93.3218078613 -11.5000000000 -11.9462738037   0.4057469964  -0.2373459637  -0.2373459637   0.0033519235   0.0033519235
  94.4683074951 -11.5000000000 -11.8472995758   0.4107317626  -0.2303714156  -0.2303714156   0.0032936167   0.0032936167
  95.6145172119 -11.5000000000 -11.7449922562   0.4157153070  -0.2228129059  -0.2228129059   0.0032453008   0.0032453008
  96.7604370117 -11.5000000000 -11.6394300461   0.4206975400  -0.2149480879  -0.2149480879   0.0032119215   0.0032119215
  97.9060668945 -11.5000000000 -11.5306921005   0.4256785512  -0.2072502822  -0.2072502822   0.0031974220   0.0031974220
  99.0513992310 -11.5000000000 -11.4188604355   0.4306582510  -0.1993782222  -0.1993782222   0.0031946353   0.0031946353
 100.1964340210 -11.5000000000 -11.3040018082   0.4356366694  -0.1911580265  -0.1911580265   0.0031800393   0.0031800393
 101.3411712646 -11.5000000000 -11.1861772537   0.4406137764  -0.1828228533  -0.1828228533   0.0031494789   0.0031494789
 102.4856109619 -11.5000000000 -11.0654630661   0.4455896020  -0.1746399105  -0.1746399105   0.0031114121   0.0031114121
 103.6297531128 -11.5000000000 -10.9419431686   0.4505641460  -0.1664561033  -0.1664561033   0.0030726022   0.0030726022
 104.7735977173 -11.5000000000 -10.8156919479   0.4555373788  -0.1582485735  -0.1582485735   0.0030357086   0.0030357086
 105.9171447754 -11.5000000000 -10.6867666244   0.4605093300  -0.1499714255  -0.1499714255   0.0030006221   0.0030006221
 107.0603942871 -11.5000000000 -10.5552196503   0.4654799700  -0.1416984797  -0.1416984797   0.0029640109   0.0029640109
 108.2033538818 -11.5000000000 -10.4211168289   0.4704493582  -0.1331218481  -0.1331218481   0.0029188027   0.0029188027
 109.3460159302 -11.5000000000 -10.2845258713   0.4754174650  -0.1246983632  -0.1246983632   0.0028553577   0.0028553577
 110.4883880615 -11.5000000000 -10.1455078125   0.4803842902  -0.1167017892  -0.1167017892   0.0028196953   0.0028196953
 111.6304702759 -11.5000000000 -10.0041208267   0.4853498638  -0.1085824966  -0.1085824966   0.0028183812   0.0028183812
 112.7722625732 -11.5000000000  -9.8604202271   0.4903141856  -0.1000526696  -0.1000526696   0.0027980581   0.0027980581
 113.9137649536 -11.5000000000  -9.7144641876   0.4952772260  -0.0913531184  -0.0913531184   0.0027627938   0.0027627938
 115.0549926758 -11.5000000000  -9.5663108826   0.5002390742  -0.0828381926  -0.0828381926   0.0027263022   0.0027263022
 116.1959304810 -11.5000000000  -9.4160194397   0.5051996708  -0.0743021443  -0.0743021443   0.0026911448   0.0026911448
 117.3366012573 -11.5000000000  -9.2636508942   0.5101591349  -0.0657593906  -0.0657593906   0.0026574223   0.0026574223
 118.4769973755 -11.5000000000  -9.1092634201   0.5151174068  -0.0572003350  -0.0572003350   0.0026243888   0.0026243888
 119.6171188354 -11.5000000000  -8.9529104233   0.5200744271  -0.0486162119  -0.0486162119   0.0025916628   0.0025916628
 120.7569808960 -11.5000000000  -8.7946453094   0.5250303745  -0.0400061384  -0.0400061384   0.0025585932   0.0025585932
 121.8965835571 -11.5000000000  -8.6345338821   0.5299851298  -0.0313553214  -0.0313553214   0.0025245633   0.0025245633
 123.0359268188 -11.5000000000  -8.4726476669   0.5349388123  -0.0224824399  -0.0224824399   0.0024898723   0.0024898723
 124.1750335693 -11.5000000000  -8.3090524673   0.5398914218  -0.0136981048  -0.0136981048   0.0024474380   0.0024474380
 125.3138961792 -11.5000000000  -8.1438064575   0.5448430181  -0.0054757288  -0.0054757288   0.0023971319   0.0023971319
 126.4525222778 -11.5000000000  -7.9769635200   0.5497936010   0.0026382494   0.0026382494   0.0023701594   0.0023701594
 127.5909194946 -11.5000000000  -7.8085908890   0.5547431111   0.0112336334   0.0112336334   0.0023603963   0.0023603963
 128.7290954590 -11.5000000000  -7.6387581825   0.5596917272   0.0201533474   0.0201533474   0.0023369421   0.0023369421
 129.8670654297 -11.5000000000  -7.4675359726   0.5646393895   0.0289279073   0.0289279073   0.0023051731   0.0023051731
 131.0048370361 -11.5000000000  -7.2949962616   0.5695862770   0.0375448614   0.0375448614   0.0022724294   0.0022724294
 132.1423950195 -11.5000000000  -7.1212096214   0.5745321512   0.0461588092   0.0461588092   0.0022403845   0.0022403845
 133.2797851562 -11.5000000000  -6.9462451935   0.5794773102   0.0547606200   0.0547606200   0.0022094043   0.0022094043
 134.4169921875 -11.5000000000  -6.7701697350   0.5844216943   0.0633597896   0.0633597896   0.0021791793   0.0021791793
 135.5540466309 -11.5000000000  -6.5930509567   0.5893654227   0.0719327778   0.0719327778   0.0021490708   0.0021490708
 136.6909332275 -11.5000000000  -6.4149641991   0.5943083763   0.0805717856   0.0805717856   0.0021169060   0.0021169060
 137.8276672363 -11.5000000000  -6.2359862328   0.5992507339   0.0893635303   0.0893635303   0.0020785278   0.0020785278
 138.9642791748 -11.5000000000  -6.0561962128   0.6041924953   0.0978160799   0.0978160799   0.0020306814   0.0020306814
 140.1007690430 -11.5000000000  -5.8756794929   0.6091337800   0.1062129140   0.1062129140   0.0019951353   0.0019951353
 141.2371520996 -11.5000000000  -5.6945199966   0.6140745878   0.1148157418   0.1148157418   0.0019733368   0.0019733368
 142.3734436035 -11.5000000000  -5.5127959251   0.6190149784   0.1232021004   0.1232021004   0.0019581993   0.0019581993
 143.5096435547 -11.5000000000  -5.3305821419   0.6239549518   0.1313063800   0.1313063800   0.0019417839   0.0019417839
 144.6457672119 -11.5000000000  -5.1479597092   0.6288946271   0.1400253475   0.1400253475   0.0019048819   0.0019048819
 145.7818450928 -11.5000000000  -4.9650230408   0.6338341236   0.1490104795   0.1490104795   0.0018622759   0.0018622759
 146.9178771973 -11.5000000000  -4.7818689346   0.6387733817   0.1571240723   0.1571240723   0.0018377226   0.0018377226
 148.0538787842 -11.5000000000  -4.5985951424   0.6437125206   0.1649410427   0.1649410427   0.0018222566   0.0018222566
 149.1898651123 -11.5000000000  -4.4152970314   0.6486515999   0.1731974781   0.1731974781   0.0017967515   0.0017967515
 150.3258666992 -11.5000000000  -4.2320728302   0.6535907388   0.1816398650   0.1816398650   0.0017679617   0.0017679617
 151.4618835449 -11.5000000000  -4.0490293503   0.6585299373   0.1898431778   0.1898431778   0.0017397430   0.0017397430
 152.5979461670 -11.5000000000  -3.8662767410   0.6634693146   0.1980082393   0.1980082393   0.0017115113   0.0017115113
 153.7340545654 -11.5000000000  -3.6839294434   0.6684089303   0.2061123699   0.2061123699   0.0016840006   0.0016840006
 154.8702392578 -11.5000000000  -3.5021100044   0.6733488441   0.2141675353   0.2141675353   0.0016569962   0.0016569962
 156.0065307617 -11.5000000000  -3.3209431171   0.6782892346   0.2221681774   0.2221681774   0.0016303924   0.0016303924
 157.1429290771 -11.5000000000  -3.1405653954   0.6832301021   0.2301084250   0.2301084250   0.0016042403   0.0016042403
 158.2794647217 -11.5000000000  -2.9611244202   0.6881715655   0.2379854918   0.2379854918   0.0015787671   0.0015787671
 159.4161682129 -11.5000000000  -2.7827692032   0.6931138039   0.2457872331   0.2457872331   0.0015539444   0.0015539444
 160.5530548096 -11.5000000000  -2.6056582928   0.6980567575   0.2535234094   0.2535234094   0.0015299334   0.0015299334
 161.6901550293 -11.5000000000  -2.4299530983   0.7030006647   0.2611720562   0.2611720562   0.0015066678   0.0015066678
 162.8274841309 -11.5000000000  -2.2558238506   0.7079455853   0.2687243819   0.2687243819   0.0014840068   0.0014840068
 163.9650726318 -11.5000000000  -2.0834581852   0.7128916383   0.2761789560   0.2761789560   0.0014622672   0.0014622672
 165.1029357910 -11.5000000000  -1.9130467176   0.7178388238   0.2835242152   0.2835242152   0.0014414544   0.0014414544
 166.2411193848 -11.5000000000  -1.7447925806   0.7227874994   0.2907511592   0.2907511592   0.0014216200   0.0014216200
 167.3796234131 -11.5000000000  -1.5789093971   0.7277374864   0.2978496850   0.2978496850   0.0014030976   0.0014030976
 168.5185089111 -11.5000000000  -1.4156125784   0.7326891422   0.3047987819   0.3047987819   0.0013860392   0.0013860392
 169.6577758789 -11.5000000000  -1.2551240921   0.7376425266   0.3115844131   0.3115844131   0.0013703897   0.0013703897
 170.7974548340 -11.5000000000  -1.0976684093   0.7425976396   0.3182018995   0.3182018995   0.0013559223   0.0013559223
 171.9375610352 -11.5000000000  -0.9434805512   0.7475546002   0.3246461749   0.3246461749   0.0013426666   0.0013426666
 173.0781250000 -11.5000000000  -0.7928118706   0.7525135875   0.3309005201   0.3309005201   0.0013309643   0.0013309643
 174.2191772461 -11.5000000000  -0.6459153295   0.7574746609   0.3369539976   0.3369539976   0.0013208952   0.0013208952
 175.3607177734 -11.5000000000  -0.5030437708   0.7624378800   0.3428014517   0.3428014517   0.0013123463   0.0013123463
 176.5027770996 -11.5000000000  -0.3644503057   0.7674033642   0.3484587073   0.3484587073   0.0013057382   0.0013057382
 177.6453704834 -11.5000000000  -0.2303871661   0.7723711729   0.3538510203   0.3538510203   0.0013001863   0.0013001863
 178.7884979248 -11.5000000000  -0.1011040136   0.7773413062   0.3590212464   0.3590212464   0.0012924395   0.0012924395
 179.9321594238 -11.5000000000   0.0231503062   0.7823137641   0.3642740250   0.3642740250   0.0012839721   0.0012839721
 181.0763854980 -11.5000000000   0.1421378255   0.7872886062   0.3692362905   0.3692362905   0.0012826088   0.0012826088
 182.2211456299 -11.5000000000   0.2556295693   0.7922658324   0.3731921315   0.3731921315   0.0012931569   0.0012931569
 183.3664398193 -11.5000000000   0.3633977771   0.7972453833   0.3766929805   0.3766929805   0.0013038658   0.0013038658
 184.5122680664 -11.5000000000   0.4652183652   0.8022272587   0.3805089593   0.3805089593   0.0013082647   0.0013082647
 185.6585998535 -11.5000000000   0.5608696342   0.8072112799   0.3841143250   0.3841143250   0.0013152149   0.0013152149
 186.8054504395 -11.5000000000   0.6501657963   0.8121976256   0.3871953487   0.3871953487   0.0013259007   0.0013259007
 187.9527587891 -11.5000000000   0.7329565287   0.8171858788   0.3899399936   0.3899399936   0.0013385480   0.0013385480
 189.1005096436 -11.5000000000   0.8090962768   0.8221761584   0.3923213482   0.3923213482   0.0013529201   0.0013529201
 190.2486877441 -11.5000000000   0.8784527183   0.8271682262   0.3943500519   0.3943500519   0.0013690920   0.0013690920
 191.3972320557 -11.5000000000   0.9408988357   0.8321619034   0.3959965706   0.3959965706   0.0013875812   0.0013875812
 192.5461273193 -11.5000000000   0.9963465333   0.8371570706   0.3972815573   0.3972815573   0.0014080855   0.0014080855
 193.6953277588 -11.5000000000   1.0447393656   0.8421536088   0.3981945217   0.3981945217   0.0014309922   0.0014309922
 194.8447875977 -11.5000000000   1.0860403776   0.8471512794   0.3986838460   0.3986838460   0.0014563232   0.0014563232
 195.9944610596 -11.5000000000   1.1202573776   0.8521498442   0.3987842798   0.3987842798   0.0014830262   0.0014830262
 197.1443023682 -11.5000000000   1.1474069357   0.8571491241   0.3985171616   0.3985171616   0.0015108126   0.0015108126
 198.2942657471 -11.5000000000   1.1675243378   0.8621490002   0.3978790641   0.3978790641   0.0015401149   0.0015401149
 199.4443206787 -11.5000000000   1.1806542873   0.8671492338   0.3968647122   0.3968647122   0.0015717645   0.0015717645
 200.5944213867 -11.5000000000   1.1868811846   0.8721496463   0.3954469860   0.3954469860   0.0016057108   0.0016057108
 201.7445068359 -11.5000000000   1.1863270998   0.8771500587   0.3936224282   0.3936224282   0.0016406935   0.0016406935
 202.8945617676 -11.5000000000   1.1791214943   0.8821502924   0.3914225698   0.3914225698   0.0016760296   0.0016760296
 204.0445404053 -11.5000000000   1.1654042006   0.8871501684   0.3888993859   0.3888993859   0.0017126240   0.0017126240
 205.1943969727 -11.5000000000   1.1453219652   0.8921495676   0.3859415352   0.3859415352   0.0017505005   0.0017505005
 206.3441162109 -11.5000000000   1.1190400124   0.8971483111   0.3824259937   0.3824259937   0.0017869193   0.0017869193
 207.4936676025 -11.5000000000   1.0867290497   0.9021463990   0.3784921169   0.3784921169   0.0018240857   0.0018240857
 208.6287841797 -11.5000000000   1.0490772724   0.9070816636   0.3743771911   0.3743771911   0.0018674996   0.0018674996
 209.7096710205 -11.5000000000   1.0080746412   0.9117811918   0.3701417148   0.3701417148   0.0019132367   0.0019132367
 210.7389068604 -11.5000000000   0.9644920230   0.9162561297   0.3658260107   0.3658260107   0.0019548165   0.0019548165
 211.7189483643 -11.5000000000   0.9189851284   0.9205171466   0.3614692092   0.3614692092   0.0019942825   0.0019942825
 212.6521606445 -11.5000000000   0.8721072078   0.9245746136   0.3569157124   0.3569157124   0.0020340302   0.0020340302
 213.5407562256 -11.5000000000   0.8243265152   0.9284380674   0.3521890044   0.3521890044   0.0020689082   0.0020689082
 214.3868865967 -11.5000000000   0.7760376930   0.9321169257   0.3476951718   0.3476951718   0.0020946795   0.0020946795
 215.1925964355 -11.5000000000   0.7275714278   0.9356200099   0.3433036804   0.3433036804   0.0021173477   0.0021173477
 215.9597930908 -11.5000000000   0.6792060733   0.9389556050   0.3386592567   0.3386592567   0.0021556020   0.0021556020
 216.6903228760 -11.5000000000   0.6311708689   0.9421318173   0.3339880109   0.3339880109   0.0022054652   0.0022054652
 217.3859558105 -11.5000000000   0.5836565495   0.9451563358   0.3295825720   0.3295825720   0.0022452129   0.0022452129
 218.0483398438 -11.5000000000   0.5368205309   0.9480362535   0.3252691627   0.3252691627   0.0022748571   0.0022748571
 218.6790924072 -11.5000000000   0.4907895923   0.9507786632   0.3208718896   0.3208718896   0.0023014457   0.0023014457
 219.2797088623 -11.5000000000   0.4456676543   0.9533900619   0.3165066242   0.3165066242   0.0023284510   0.0023284510
 219.8516387939 -11.5000000000   0.4015381634   0.9558767080   0.3121755421   0.3121755421   0.0023567353   0.0023567353
 220.3962554932 -11.5000000000   0.3584665656   0.9582445621   0.3078833222   0.3078833222   0.0023854086   0.0023854086
 220.9148559570 -11.5000000000   0.3165038526   0.9604993463   0.3036321402   0.3036321402   0.0024137723   0.0024137723
 221.4087066650 -11.5000000000   0.2756871581   0.9626465440   0.2994246483   0.2994246483   0.0024416153   0.0024416153
 221.8789520264 -11.5000000000   0.2360400409   0.9646911025   0.2952615023   0.2952615023   0.0024691452   0.0024691452
 222.3267669678 -11.5000000000   0.1975775659   0.9666380882   0.2911419272   0.2911419272   0.0024964998   0.0024964998
 222.7531890869 -11.5000000000   0.1603074968   0.9684921503   0.2870647907   0.2870647907   0.0025236679   0.0025236679
 223.1592559814 -11.5000000000   0.1242307574   0.9702576399   0.2830287218   0.2830287218   0.0025506832   0.0025506832
 223.5459442139 -11.5000000000   0.0893428251   0.9719389081   0.2790324390   0.2790324390   0.0025776094   0.0025776094
 223.9141693115 -11.5000000000   0.0556348488   0.9735398889   0.2750747800   0.2750747800   0.0026045134   0.0026045134
 224.2648162842 -11.5000000000   0.0230943076   0.9750643969   0.2711553574   0.2711553574   0.0026314238   0.0026314238
 224.5987396240 -11.5000000000  -0.0082932757   0.9765162468   0.2672749162   0.2672749162   0.0026583013   0.0026583013
 224.9167175293 -11.5000000000  -0.0385456271   0.9778987765   0.2634348273   0.2634348273   0.0026850854   0.0026850854
 225.2195281982 -11.5000000000  -0.0676830262   0.9792153239   0.2596362829   0.2596362829   0.0027116009   0.0027116009
 225.5078887939 -11.5000000000  -0.0957297385   0.9804691076   0.2558785081   0.2558785081   0.0027378530   0.0027378530
 225.7825012207 -11.5000000000  -0.1227148250   0.9816630483   0.2521577477   0.2521577477   0.0027642476   0.0027642476
 226.0439910889 -11.5000000000  -0.1486681849   0.9827999473   0.2484686375   0.2484686375   0.0027910727   0.0027910727
 226.2930297852 -11.5000000000  -0.1736194342   0.9838827252   0.2448064983   0.2448064983   0.0028184631   0.0028184631
 226.5301666260 -11.5000000000  -0.1975980401   0.9849137664   0.2411685437   0.2411685437   0.0028464620   0.0028464620
 226.7559967041 -11.5000000000  -0.2206313610   0.9858956337   0.2375616431   0.2375616431   0.0028748706   0.0028748706
 226.9710693359 -11.5000000000  -0.2427466363   0.9868307114   0.2339572012   0.2339572012   0.0029013238   0.0029013238
 227.1758728027 -11.5000000000  -0.2639713287   0.9877212048   0.2304584086   0.2304584086   0.0029263699   0.0029263699
 227.3708953857 -11.5000000000  -0.2843330204   0.9885690808   0.2268860638   0.2268860638   0.0029508905   0.0029508905
 227.5566406250 -11.5000000000  -0.3038600683   0.9893767238   0.2232659459   0.2232659459   0.0029751125   0.0029751125
 227.7335205078 -11.5000000000  -0.3225818872   0.9901457429   0.2196753621   0.2196753621   0.0030040236   0.0030040236
 227.9019470215 -11.5000000000  -0.3405274153   0.9908780456   0.2160650194   0.2160650194   0.0030382683   0.0030382683
 228.0623626709 -11.5000000000  -0.3577246666   0.9915754795   0.2125571966   0.2125571966   0.0030753361   0.0030753361
 228.2151184082 -11.5000000000  -0.3742012978   0.9922396541   0.2091489434   0.2091489434   0.0031141413   0.0031141413
 228.3605957031 -11.5000000000  -0.3899842203   0.9928721786   0.2057736963   0.2057736963   0.0031540289   0.0031540289
 228.4991302490 -11.5000000000  -0.4051013589   0.9934744835   0.2023020387   0.2023020387   0.0031927400   0.0031927400
 228.6310729980 -11.5000000000  -0.4195787609   0.9940481186   0.1987741292   0.1987741292   0.0032286460   0.0032286460
 228.7567138672 -11.5000000000  -0.4334421754   0.9945943952   0.1952105463   0.1952105463   0.0032636239   0.0032636239
 228.8763580322 -11.5000000000  -0.4467156827   0.9951146245   0.1916233599   0.1916233599   0.0032996973   0.0032996973
 228.9903106689 -11.5000000000  -0.4594213367   0.9956100583   0.1880142093   0.1880142093   0.0033378580   0.0033378580
 229.0988311768 -11.5000000000  -0.4715786874   0.9960818887   0.1843825728   0.1843825728   0.0033778588   0.0033778588
 229.2021636963 -11.5000000000  -0.4832069576   0.9965311289   0.1807294190   0.1807294190   0.0034192551   0.0034192551
 229.3005828857 -11.5000000000  -0.4943252802   0.9969590306   0.1770618856   0.1770618856   0.0034620559   0.0034620559
 229.3943023682 -11.5000000000  -0.5049526095   0.9973665476   0.1734017432   0.1734017432   0.0035063839   0.0035063839
 229.4835662842 -11.5000000000  -0.5151060820   0.9977546334   0.1697938442   0.1697938442   0.0035503190   0.0035503190
 229.5685729980 -11.5000000000  -0.5248011351   0.9981242418   0.1662820578   0.1662820578   0.0035841966   0.0035841966
 229.6495208740 -11.5000000000  -0.5340536237   0.9984762073   0.1628555059   0.1628555059   0.0035832452   0.0035832452
 229.7266235352 -11.5000000000  -0.5428795218   0.9988114238   0.1592023671   0.1592023671   0.0034996944   0.0034996944
 229.8000488281 -11.5000000000  -0.5512951016   0.9991306663   0.1551777720   0.1551777720   0.0033693870   0.0033693870
 229.8699798584 -11.5000000000  -0.5593165159   0.9994347095   0.1478812993   0.1478812993   0.0036239845   0.0036239845
 229.9365692139 -11.5000000000  -0.5669598579   0.9997242093   0.1366088986   0.1366088986   0.0068280995   0.0068280995
 230.0000000000 -11.5000000000  -0.5742409825   1.0000000000   0.0123929493   0.0123929493   0.0064184312   0.0064184312
 230.0000000000 -11.5000000000  -0.5137582421   1.0000000000  -0.0069471113  -0.0069471113   0.0048160153   0.0048160153
 230.0000000000 -11.5000000000  -0.4532755315   1.0000000000   0.0916789621   0.0916789621   0.0039639720   0.0039639720
 230.0000000000 -11.5000000000  -0.3927927911   1.0000000000   0.0946734548   0.0946734548   0.0016263318   0.0016263318
 230.0000000000 -11.5000000000  -0.3323100507   1.0000000000   0.0985122919   0.0985122919   0.0009828449   0.0009828449
 230.0000000000 -11.5000000000  -0.2718273103   1.0000000000   0.1003129482   0.1003129482   0.0006013499   0.0006013499
 230.0000000000 -11.5000000000  -0.2113445848   1.0000000000   0.1021757796   0.1021757796   0.0002879543   0.0002879543
 230.0000000000 -11.5000000000  -0.1508618444   1.0000000000   0.1022419631   0.1022419631   0.0000504655   0.0000504655
 230.0000000000 -11.5000000000  -0.0903791040   1.0000000000   0.1014645398   0.1014645398   0.0003875945   0.0003875945
 230.0000000000 -11.5000000000  -0.0298963692   1.0000000000   0.0992596000   0.0992596000   0.0006964363   0.0006964363
 230.0000000000 -11.5000000000   0.0305863693   1.0000000000   0.0957812220   0.0957812220   0.0008640885   0.0008640885
 230.0000000000 -11.5000000000   0.0910691023   1.0000000000   0.0929758027   0.0929758027   0.0008766562   0.0008766562
 230.0000000000 -11.5000000000   0.1515518427   1.0000000000   0.0905457586   0.0905457586   0.0007848944   0.0007848944
 230.0000000000 -11.5000000000   0.2120345831   1.0000000000   0.0889523476   0.0889523476   0.0006178971   0.0006178971
 230.0000000000 -11.5000000000   0.2725173235   1.0000000000   0.0884384811   0.0884384811   0.0004550018   0.0004550018
 230.0000000000 -11.5000000000   0.3330000639   1.0000000000   0.0891885310   0.0891885310   0.0004369884   0.0004369884
 230.0000000000 -11.5000000000   0.3934828043   1.0000000000   0.0894435495   0.0894435495   0.0006692583   0.0006692583
 230.0000000000 -11.5000000000   0.4539655149   1.0000000000   0.0878692865   0.0878692865   0.0014292534   0.0014292534
 230.0000000000 -11.5000000000   0.5144482851   1.0000000000   0.0543125160   0.0543125160   0.0013202068   0.0013202068
 230.0000000000 -11.5000000000   0.5749310255   1.0000000000   0.0578451194   0.0578451194   0.0017033259   0.0017033259



ZONE T="021.02 - ALPHA 1.50 - GRID 3 - WING SECTION 1"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "1.50"
AUXDATA Tstatic         = "487.8 R"
AUXDATA CLtotal         = "0.83541088"
AUXDATA Eta             = "0.5"
AUXDATA Dt              = "0.000004774032583810218"
AUXDATA CtuStart        = "28.6442"
AUXDATA CtuAvg          = "19.0961"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-3.b8.ugrid"
 230.0000000000 -11.5000000000   0.5749310255   1.0000000000   0.0575615354   0.0575615354   0.0016525894   0.0016525894
 229.9373474121 -11.5000000000   0.5871821642   0.9997276068   0.0926188976   0.0926188976   0.0018018923   0.0018018923
 229.8715515137 -11.5000000000   0.6000472307   0.9994415045   0.0944394544   0.0944394544   0.0008392489   0.0008392489
 229.8024749756 -11.5000000000   0.6135584712   0.9991412163   0.0964654312   0.0964654312   0.0008022114   0.0008022114
 229.7299499512 -11.5000000000   0.6277502775   0.9988258481   0.0968347043   0.0968347043   0.0007993687   0.0007993687
 229.6537933350 -11.5000000000   0.6426574588   0.9984947443   0.0968571007   0.0968571007   0.0008119232   0.0008119232
 229.5738220215 -11.5000000000   0.6583141088   0.9981470704   0.0966574177   0.0966574177   0.0008182326   0.0008182326
 229.4898681641 -11.5000000000   0.6747551560   0.9977820516   0.0963865072   0.0963865072   0.0008181046   0.0008181046
 229.4017028809 -11.5000000000   0.6920164824   0.9973987341   0.0960858688   0.0960858688   0.0008132336   0.0008132336
 229.3091430664 -11.5000000000   0.7101352811   0.9969962835   0.0957589000   0.0957589000   0.0008063373   0.0008063373
 229.2119445801 -11.5000000000   0.7291520238   0.9965736866   0.0954017192   0.0954017192   0.0007994460   0.0007994460
 229.1098785400 -11.5000000000   0.7491116524   0.9961299300   0.0950339586   0.0950339586   0.0007921213   0.0007921213
 229.0027160645 -11.5000000000   0.7700616717   0.9956640005   0.0946358442   0.0946358442   0.0007818580   0.0007818580
 228.8901824951 -11.5000000000   0.7920520902   0.9951747060   0.0941169038   0.0941169038   0.0007701633   0.0007701633
 228.7720336914 -11.5000000000   0.8151357770   0.9946610332   0.0934856832   0.0934856832   0.0007618902   0.0007618902
 228.6479797363 -11.5000000000   0.8393664956   0.9941216707   0.0928288996   0.0928288996   0.0007567527   0.0007567527
 228.5177154541 -11.5000000000   0.8647994399   0.9935553074   0.0921187252   0.0921187252   0.0007518154   0.0007518154
 228.3809356689 -11.5000000000   0.8914919496   0.9929605722   0.0913179368   0.0913179368   0.0007475062   0.0007475062
 228.2373046875 -11.5000000000   0.9195037484   0.9923360944   0.0904409811   0.0904409811   0.0007447755   0.0007447755
 228.0865020752 -11.5000000000   0.9488968849   0.9916804433   0.0894873142   0.0894873142   0.0007435383   0.0007435383
 227.9281463623 -11.5000000000   0.9797371626   0.9909919500   0.0884660035   0.0884660035   0.0007433993   0.0007433993
 227.7618713379 -11.5000000000   1.0120940208   0.9902690053   0.0873757303   0.0873757303   0.0007436938   0.0007436938
 227.5872802734 -11.5000000000   1.0460402966   0.9895099401   0.0862071887   0.0862071887   0.0007442410   0.0007442410
 227.4039459229 -11.5000000000   1.0816521645   0.9887127876   0.0849581808   0.0849581808   0.0007452367   0.0007452367
 227.2114410400 -11.5000000000   1.1190087795   0.9878758192   0.0836266354   0.0836266354   0.0007468328   0.0007468328
 227.0093078613 -11.5000000000   1.1581928730   0.9869970083   0.0822102427   0.0822102427   0.0007491023   0.0007491023
 226.7970581055 -11.5000000000   1.1992906332   0.9860741496   0.0807065815   0.0807065815   0.0007520549   0.0007520549
 226.5741729736 -11.5000000000   1.2423914671   0.9851050973   0.0791130066   0.0791130066   0.0007556686   0.0007556686
 226.3401489258 -11.5000000000   1.2875885963   0.9840875864   0.0774269402   0.0774269402   0.0007598760   0.0007598760
 226.0944061279 -11.5000000000   1.3349795341   0.9830191731   0.0756455883   0.0756455883   0.0007646187   0.0007646187
 225.8363494873 -11.5000000000   1.3846678734   0.9818971753   0.0737659037   0.0737659037   0.0007699315   0.0007699315
 225.5653839111 -11.5000000000   1.4367625713   0.9807190895   0.0717847422   0.0717847422   0.0007758703   0.0007758703
 225.2808685303 -11.5000000000   1.4913778305   0.9794820547   0.0696989074   0.0696989074   0.0007824504   0.0007824504
 224.9820861816 -11.5000000000   1.5486329794   0.9781829715   0.0675052777   0.0675052777   0.0007896678   0.0007896678
 224.6683654785 -11.5000000000   1.6086509228   0.9768189788   0.0652007759   0.0652007759   0.0007974774   0.0007974774
 224.3389282227 -11.5000000000   1.6715583801   0.9753866196   0.0627823174   0.0627823174   0.0008058257   0.0008058257
 223.9929962158 -11.5000000000   1.7374866009   0.9738826156   0.0602464676   0.0602464676   0.0008146694   0.0008146694
 223.6297302246 -11.5000000000   1.8065726757   0.9723031521   0.0575892404   0.0575892404   0.0008238749   0.0008238749
 223.2482910156 -11.5000000000   1.8789620399   0.9706447721   0.0547978692   0.0547978692   0.0008332065   0.0008332065
 222.8477325439 -11.5000000000   1.9548099041   0.9689031839   0.0518485308   0.0518485308   0.0008419074   0.0008419074
 222.4271240234 -11.5000000000   2.0342791080   0.9670744538   0.0486108065   0.0486108065   0.0008529602   0.0008529602
 221.9854583740 -11.5000000000   2.1175405979   0.9651541710   0.0453641787   0.0453641787   0.0008686103   0.0008686103
 221.5216674805 -11.5000000000   2.2047729492   0.9631376863   0.0424012281   0.0424012281   0.0008795249   0.0008795249
 221.0346374512 -11.5000000000   2.2961635590   0.9610201716   0.0391163528   0.0391163528   0.0008831623   0.0008831623
 220.5232238770 -11.5000000000   2.3919093609   0.9587966204   0.0352687575   0.0352687575   0.0008920917   0.0008920917
 219.9861907959 -11.5000000000   2.4922196865   0.9564617276   0.0313789621   0.0313789621   0.0009078906   0.0009078906
 219.4222717285 -11.5000000000   2.5973184109   0.9540098906   0.0274548549   0.0274548549   0.0009221246   0.0009221246
 218.8301239014 -11.5000000000   2.7074420452   0.9514353275   0.0232829396   0.0232829396   0.0009342369   0.0009342369
 218.2083129883 -11.5000000000   2.8228394985   0.9487317801   0.0189141128   0.0189141128   0.0009461879   0.0009461879
 217.5553588867 -11.5000000000   2.9437696934   0.9458928704   0.0143513186   0.0143513186   0.0009570272   0.0009570272
