#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.14"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "013"
DATASETAUXDATA SubmissionDate  = "2024-11-05"
DATASETAUXDATA Name            = "Hadar Ben-Gida"
DATASETAUXDATA Email           = "bengida@technion.ac.il"
DATASETAUXDATA Institution     = "Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName      = "SU2 v8.0.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-EDW-MC-QCR"
DATASETAUXDATA GridId          = "Cadence supplied Unstructured Grids & O-type home-made Structured Grids"
DATASETAUXDATA Notes           = ""







ZONE T="013.14 - ALPHA 3.25 GRID LEVEL 1"
0.14838077 -0.00454585 0.00000000 0.64513380 0.15506194 0.03135491 -999 -999
0.15066440 -0.00417750 0.00000000 0.65506262 0.17073561 0.03125622 -999 -999
0.15294756 -0.00381011 0.00000000 0.66498939 0.18634965 0.03116493 -999 -999
0.15523036 -0.00344462 0.00000000 0.67491460 0.20167784 0.03107217 -999 -999
0.15751292 -0.00308204 0.00000000 0.68483878 0.21687573 0.03098545 -999 -999
0.15979539 -0.00272354 0.00000000 0.69476256 0.23181526 0.03090438 -999 -999
0.16207792 -0.00237039 0.00000000 0.70468660 0.24640028 0.03082373 -999 -999
0.16436066 -0.00202398 0.00000000 0.71461158 0.26067310 0.03077545 -999 -999
0.16664380 -0.00168583 0.00000000 0.72453826 0.27441214 0.03071855 -999 -999
0.16892750 -0.00135766 0.00000000 0.73446741 0.28751463 0.03065930 -999 -999
0.17121194 -0.00104121 0.00000000 0.74439974 0.30025628 0.03064145 -999 -999
0.17349726 -0.00073839 0.00000000 0.75433593 0.31197463 0.03062007 -999 -999
0.17578361 -0.00045121 0.00000000 0.76427655 0.32276292 0.03063150 -999 -999
0.17807106 -0.00018166 0.00000000 0.77422202 0.33258184 0.03067950 -999 -999
0.18035968 0.00006824 0.00000000 0.78417254 0.34151649 0.03078424 -999 -999
0.18264945 0.00029662 0.00000000 0.79412803 0.34933989 0.03094549 -999 -999
0.18494028 0.00050167 0.00000000 0.80408816 0.35567190 0.03114384 -999 -999
0.18720477 0.00067973 0.00000000 0.81393379 0.36062550 0.03141870 -999 -999
0.18936317 0.00082557 0.00000000 0.82331813 0.36454182 0.03177119 -999 -999
0.19142018 0.00094207 0.00000000 0.83226163 0.36651027 0.03215453 -999 -999
0.19338030 0.00103218 0.00000000 0.84078391 0.36727843 0.03261042 -999 -999
0.19524787 0.00109884 0.00000000 0.84890378 0.36699447 0.03316128 -999 -999
0.19702704 0.00114496 0.00000000 0.85663931 0.36511771 0.03370741 -999 -999
0.19872182 0.00117322 0.00000000 0.86400793 0.36287363 0.03430960 -999 -999
0.20033608 0.00118608 0.00000000 0.87102643 0.35923758 0.03496453 -999 -999
0.20187351 0.00118585 0.00000000 0.87771092 0.35531759 0.03565132 -999 -999
0.20333769 0.00117460 0.00000000 0.88407692 0.35094360 0.03639844 -999 -999
0.20473204 0.00115415 0.00000000 0.89013931 0.34592351 0.03716796 -999 -999
0.20605984 0.00112611 0.00000000 0.89591234 0.34041391 0.03797048 -999 -999
0.20732423 0.00109186 0.00000000 0.90140968 0.33460421 0.03879347 -999 -999
0.20852821 0.00105264 0.00000000 0.90664439 0.32848102 0.03964239 -999 -999
0.20967466 0.00100948 0.00000000 0.91162894 0.32218560 0.04051292 -999 -999
0.21076631 0.00096327 0.00000000 0.91637524 0.31570269 0.04141093 -999 -999
0.21180577 0.00091477 0.00000000 0.92089466 0.30904168 0.04231936 -999 -999
0.21279555 0.00086460 0.00000000 0.92519803 0.30228265 0.04324929 -999 -999
0.21373801 0.00081331 0.00000000 0.92929568 0.29547465 0.04419080 -999 -999
0.21463541 0.00076134 0.00000000 0.93319743 0.28860206 0.04514545 -999 -999
0.21548992 0.00070908 0.00000000 0.93691268 0.28169533 0.04611437 -999 -999
0.21630358 0.00065684 0.00000000 0.94045033 0.27475285 0.04709734 -999 -999
0.21707835 0.00060488 0.00000000 0.94381890 0.26779843 0.04809424 -999 -999
0.21781609 0.00055342 0.00000000 0.94702647 0.26082690 0.04910181 -999 -999
0.21851857 0.00050264 0.00000000 0.95008075 0.25385221 0.05012254 -999 -999
0.21918749 0.00045268 0.00000000 0.95298908 0.24686567 0.05115663 -999 -999
0.21982444 0.00040366 0.00000000 0.95575844 0.23987575 0.05220341 -999 -999
0.22043096 0.00035569 0.00000000 0.95839549 0.23287674 0.05326359 -999 -999
0.22100851 0.00030883 0.00000000 0.96090656 0.22587076 0.05433671 -999 -999
0.22155847 0.00026314 0.00000000 0.96329768 0.21886238 0.05542251 -999 -999
0.22208215 0.00021867 0.00000000 0.96557458 0.21184775 0.05652148 -999 -999
0.22258083 0.00017545 0.00000000 0.96774274 0.20483647 0.05763616 -999 -999
0.22305569 0.00013349 0.00000000 0.96980735 0.19781469 0.05876614 -999 -999
0.22350787 0.00009280 0.00000000 0.97177336 0.19079395 0.05991300 -999 -999
0.22393846 0.00005339 0.00000000 0.97364549 0.18375448 0.06107638 -999 -999
0.22434849 0.00001527 0.00000000 0.97542824 0.17670244 0.06225688 -999 -999
0.22473895 -0.00002159 0.00000000 0.97712587 0.16962690 0.06345411 -999 -999
0.22511076 -0.00005718 0.00000000 0.97874245 0.16253715 0.06466723 -999 -999
0.22546483 -0.00009152 0.00000000 0.98028188 0.15542988 0.06589728 -999 -999
0.22580200 -0.00012464 0.00000000 0.98174782 0.14829457 0.06714433 -999 -999
0.22612307 -0.00015657 0.00000000 0.98314379 0.14111740 0.06841038 -999 -999
0.22642882 -0.00018732 0.00000000 0.98447312 0.13388185 0.06969788 -999 -999
0.22671998 -0.00021694 0.00000000 0.98573902 0.12657252 0.07100842 -999 -999
0.22699724 -0.00024545 0.00000000 0.98694450 0.11918308 0.07234336 -999 -999
0.22726127 -0.00027287 0.00000000 0.98809246 0.11170538 0.07370454 -999 -999
0.22751270 -0.00029923 0.00000000 0.98918564 0.10412526 0.07509336 -999 -999
0.22775213 -0.00032456 0.00000000 0.99022666 0.09642641 0.07651271 -999 -999
0.22798014 -0.00034890 0.00000000 0.99121801 0.08857953 0.07796750 -999 -999
0.22819727 -0.00037227 0.00000000 0.99216206 0.08054761 0.07946257 -999 -999
0.22840405 -0.00039472 0.00000000 0.99306107 0.07228855 0.08100518 -999 -999
0.22860095 -0.00041627 0.00000000 0.99391719 0.06373935 0.08260663 -999 -999
0.22878847 -0.00043696 0.00000000 0.99473246 0.05481332 0.08427960 -999 -999
0.22896703 -0.00045682 0.00000000 0.99550883 0.04539744 0.08604734 -999 -999
0.22913708 -0.00047588 0.00000000 0.99624817 0.03530683 0.08792108 -999 -999
0.22929901 -0.00049415 0.00000000 0.99695224 0.02435959 0.09000453 -999 -999
0.22945323 -0.00051165 0.00000000 0.99762273 0.01234967 0.09231426 -999 -999
0.22960009 -0.00052840 0.00000000 0.99826125 0.00119815 0.09470782 -999 -999
0.22973995 -0.00054441 0.00000000 0.99886934 -0.00861294 0.09711877 -999 -999
0.22987315 -0.00055968 0.00000000 0.99944846 0.01194927 0.09880271 -999 -999
0.23000000 -0.00057424 0.00000000 1.00000000 -0.40784206 0.12396440 -999 -999
0.23000000 -0.00044656 0.00000000 1.00000000 -0.15580705 0.10939528 -999 -999
0.23000000 -0.00031887 0.00000000 1.00000000 -0.08976155 0.10893490 -999 -999
0.23000000 -0.00019118 0.00000000 1.00000000 -0.07277392 0.10967886 -999 -999
0.23000000 -0.00006350 0.00000000 1.00000000 -0.06793373 0.10934463 -999 -999
0.23000000 0.00006419 0.00000000 1.00000000 -0.06437734 0.10914280 -999 -999
0.23000000 0.00019187 0.00000000 1.00000000 -0.06218496 0.10784297 -999 -999
0.23000000 0.00031956 0.00000000 1.00000000 -0.06079402 0.10600435 -999 -999
0.23000000 0.00044725 0.00000000 1.00000000 -0.06691190 0.10118243 -999 -999
0.23000000 0.00057493 0.00000000 1.00000000 -0.04853843 0.08748477 -999 -999
0.22987469 0.00059943 0.00000000 0.99945516 -0.03997399 0.09922829 -999 -999
0.22974311 0.00062517 0.00000000 0.99888309 -0.04880923 0.09934990 -999 -999
0.22960496 0.00065222 0.00000000 0.99828243 -0.04999280 0.09936791 -999 -999
0.22945990 0.00068062 0.00000000 0.99765175 -0.05095897 0.09988209 -999 -999
0.22930759 0.00071044 0.00000000 0.99698952 -0.05208174 0.10055328 -999 -999
0.22914766 0.00074172 0.00000000 0.99629416 -0.05317423 0.10115438 -999 -999
0.22897972 0.00077455 0.00000000 0.99556402 -0.05429415 0.10170531 -999 -999
0.22880339 0.00080901 0.00000000 0.99479736 -0.05547703 0.10229407 -999 -999
0.22861824 0.00084517 0.00000000 0.99399235 -0.05683547 0.10300643 -999 -999
0.22842383 0.00088312 0.00000000 0.99314708 -0.05828564 0.10374512 -999 -999
0.22821969 0.00092294 0.00000000 0.99225951 -0.05975942 0.10446236 -999 -999
0.22800533 0.00096471 0.00000000 0.99132753 -0.06119829 0.10512342 -999 -999
0.22778025 0.00100852 0.00000000 0.99034892 -0.06264416 0.10573893 -999 -999
0.22754390 0.00105447 0.00000000 0.98932133 -0.06410380 0.10632892 -999 -999
0.22729573 0.00110266 0.00000000 0.98824231 -0.06557386 0.10689553 -999 -999
0.22703513 0.00115319 0.00000000 0.98710928 -0.06706250 0.10741894 -999 -999
0.22676149 0.00120617 0.00000000 0.98591954 -0.06855917 0.10790446 -999 -999
0.22647415 0.00126172 0.00000000 0.98467024 -0.07005692 0.10835427 -999 -999
0.22617243 0.00131994 0.00000000 0.98335839 -0.07157693 0.10875431 -999 -999
0.22585560 0.00138097 0.00000000 0.98198086 -0.07311629 0.10912284 -999 -999
0.22552290 0.00144492 0.00000000 0.98053435 -0.07466822 0.10945161 -999 -999
0.22517354 0.00151195 0.00000000 0.97901541 -0.07624721 0.10971467 -999 -999
0.22480669 0.00158220 0.00000000 0.97742041 -0.07783660 0.10992095 -999 -999
0.22442147 0.00165581 0.00000000 0.97574553 -0.07943342 0.11006734 -999 -999
0.22401696 0.00173292 0.00000000 0.97398677 -0.08107174 0.11014119 -999 -999
0.22359218 0.00181371 0.00000000 0.97213992 -0.08273954 0.11016975 -999 -999
0.22314613 0.00189832 0.00000000 0.97020055 -0.08446690 0.11013448 -999 -999
0.22267773 0.00198695 0.00000000 0.96816403 -0.08621538 0.11004122 -999 -999
0.22218587 0.00207978 0.00000000 0.96602550 -0.08803271 0.10985506 -999 -999
0.22166936 0.00217701 0.00000000 0.96377985 -0.08988418 0.10960528 -999 -999
0.22112699 0.00227885 0.00000000 0.96142170 -0.09180512 0.10926996 -999 -999
0.22055745 0.00238551 0.00000000 0.95894542 -0.09379605 0.10886156 -999 -999
0.21995938 0.00249722 0.00000000 0.95634511 -0.09587369 0.10837728 -999 -999
0.21933135 0.00261424 0.00000000 0.95361455 -0.09804031 0.10781817 -999 -999
0.21867187 0.00273683 0.00000000 0.95074724 -0.10030474 0.10717307 -999 -999
0.21797936 0.00286527 0.00000000 0.94773634 -0.10268095 0.10644528 -999 -999
0.21725217 0.00299984 0.00000000 0.94457466 -0.10518427 0.10565260 -999 -999
0.21648857 0.00314086 0.00000000 0.94125466 -0.10783724 0.10479329 -999 -999
0.21568674 0.00328866 0.00000000 0.93776845 -0.11067196 0.10386513 -999 -999
0.21484478 0.00344359 0.00000000 0.93410773 -0.11366562 0.10286668 -999 -999
0.21396067 0.00360604 0.00000000 0.93026378 -0.11685632 0.10177922 -999 -999
0.21303231 0.00377638 0.00000000 0.92622745 -0.12025447 0.10062452 -999 -999
0.21205750 0.00395503 0.00000000 0.92198915 -0.12388476 0.09941882 -999 -999
0.21103392 0.00414243 0.00000000 0.91753878 -0.12780149 0.09813099 -999 -999
0.20995912 0.00433903 0.00000000 0.91286575 -0.13191772 0.09671032 -999 -999
0.20883056 0.00454529 0.00000000 0.90795894 -0.13639423 0.09522349 -999 -999
0.20764553 0.00476167 0.00000000 0.90280664 -0.14123495 0.09376948 -999 -999
0.20640121 0.00498867 0.00000000 0.89739657 -0.14654403 0.09227110 -999 -999
0.20509464 0.00522684 0.00000000 0.89171584 -0.15220048 0.09057005 -999 -999
0.20372270 0.00547666 0.00000000 0.88575088 -0.15821191 0.08880809 -999 -999
0.20228210 0.00573862 0.00000000 0.87948739 -0.16468920 0.08708488 -999 -999
0.20076939 0.00601327 0.00000000 0.87291040 -0.17138753 0.08487929 -999 -999
0.19918095 0.00630111 0.00000000 0.86600413 -0.17847596 0.08249486 -999 -999
0.19751296 0.00660261 0.00000000 0.85875199 -0.18608347 0.07992926 -999 -999
0.19576139 0.00691825 0.00000000 0.85113649 -0.19413826 0.07686228 -999 -999
0.19392202 0.00724840 0.00000000 0.84313923 -0.20307834 0.07400042 -999 -999
0.19199038 0.00759336 0.00000000 0.83474078 -0.21278773 0.07063037 -999 -999
0.18996174 0.00795326 0.00000000 0.82592062 -0.22350767 0.06762516 -999 -999
0.18783113 0.00832804 0.00000000 0.81665707 -0.23563365 0.06532066 -999 -999
0.18559323 0.00871732 0.00000000 0.80692711 -0.24922317 0.06312576 -999 -999
0.18332630 0.00910592 0.00000000 0.79707088 -0.26367778 0.06232591 -999 -999
0.18109755 0.00948105 0.00000000 0.78738067 -0.27771925 0.06132731 -999 -999
0.17889321 0.00984392 0.00000000 0.77779658 -0.29330901 0.06201867 -999 -999
0.17670010 0.01019551 0.00000000 0.76826132 -0.30979029 0.06316841 -999 -999
0.17450533 0.01053659 0.00000000 0.75871885 -0.32442098 0.06472225 -999 -999
0.17229603 0.01086790 0.00000000 0.74911318 -0.33895383 0.06582203 -999 -999
0.17005903 0.01119014 0.00000000 0.73938707 -0.35554097 0.06851971 -999 -999
0.16778055 0.01150401 0.00000000 0.72948064 -0.37090162 0.07130072 -999 -999
0.16557423 0.01179395 0.00000000 0.71988797 -0.38633786 0.07409739 -999 -999
0.16347137 0.01205754 0.00000000 0.71074509 -0.39954066 0.07656541 -999 -999
0.16146727 0.01229736 0.00000000 0.70203161 -0.41157374 0.07908064 -999 -999
0.15955744 0.01251582 0.00000000 0.69372800 -0.42330992 0.08194505 -999 -999
0.15773757 0.01271513 0.00000000 0.68581554 -0.43533409 0.08521061 -999 -999
0.15600354 0.01289724 0.00000000 0.67827627 -0.44710365 0.08862136 -999 -999
0.15435138 0.01306387 0.00000000 0.67109296 -0.45858872 0.09182897 -999 -999
0.15277730 0.01321656 0.00000000 0.66424913 -0.46824892 0.09461235 -999 -999
0.15127767 0.01335664 0.00000000 0.65772899 -0.47728747 0.09757914 -999 -999
0.14984901 0.01348531 0.00000000 0.65151744 -0.48621205 0.10089950 -999 -999
0.14848801 0.01360365 0.00000000 0.64560006 -0.49459016 0.10405910 -999 -999
0.14719151 0.01371262 0.00000000 0.63996307 -0.50276805 0.10743904 -999 -999
0.14595646 0.01381305 0.00000000 0.63459331 -0.51077001 0.11100723 -999 -999
0.14477999 0.01390573 0.00000000 0.62947821 -0.51876291 0.11463540 -999 -999
0.14365933 0.01399132 0.00000000 0.62460579 -0.52655885 0.11814042 -999 -999
0.14259186 0.01407044 0.00000000 0.61996461 -0.53440529 0.12175992 -999 -999
0.14157506 0.01414364 0.00000000 0.61554375 -0.54196141 0.12533612 -999 -999
0.14060655 0.01421144 0.00000000 0.61133281 -0.54942774 0.12885201 -999 -999
0.13968403 0.01427428 0.00000000 0.60732188 -0.55676540 0.13244666 -999 -999
0.13880534 0.01433259 0.00000000 0.60350150 -0.56402683 0.13607548 -999 -999
0.13796841 0.01438675 0.00000000 0.59986264 -0.57138895 0.13991999 -999 -999
0.13717124 0.01443707 0.00000000 0.59639671 -0.57875815 0.14393338 -999 -999
0.13641197 0.01448389 0.00000000 0.59309553 -0.58619565 0.14819455 -999 -999
0.13568879 0.01452746 0.00000000 0.58995128 -0.59375458 0.15289561 -999 -999




ZONE T="013.14 - ALPHA 3.50 GRID LEVEL 1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "2998880"
AUXDATA Alpha           = "3.50"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "0.91022852"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "1.000000e-05"
AUXDATA CtuStart        = "314.23"
AUXDATA CtuAvg          = "733.25"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1"
0.13500000 0.01456806 0.00000000 0.58695652 -0.59513932 0.17493070 -999 -999
0.13431115 0.01460778 0.00000000 0.58396154 -0.60329886 0.18319997 -999 -999
0.13362226 0.01464662 0.00000000 0.58096634 -0.61270910 0.19365496 -999 -999
0.13293331 0.01468459 0.00000000 0.57797093 -0.62370526 0.20695953 -999 -999
0.13224432 0.01472170 0.00000000 0.57497532 -0.63664142 0.22387780 -999 -999
0.13155529 0.01475795 0.00000000 0.57197951 -0.65174385 0.24485781 -999 -999
0.13086621 0.01479337 0.00000000 0.56898351 -0.66828216 0.26809319 -999 -999
0.13017708 0.01482794 0.00000000 0.56598732 -0.68721610 0.29551948 -999 -999
0.12948792 0.01486168 0.00000000 0.56299095 -0.70194851 0.31269279 -999 -999
0.12879872 0.01489460 0.00000000 0.55999441 -0.72311636 0.34219330 -999 -999
0.12810947 0.01492670 0.00000000 0.55699771 -0.73359721 0.34923930 -999 -999
0.12742019 0.01495797 0.00000000 0.55400083 -0.74960962 0.36633639 -999 -999
0.12673087 0.01498843 0.00000000 0.55100380 -0.75871366 0.37070085 -999 -999
0.12604152 0.01501808 0.00000000 0.54800662 -0.77206281 0.38211021 -999 -999
0.12535214 0.01504692 0.00000000 0.54500929 -0.78048536 0.38531785 -999 -999
0.12466272 0.01507497 0.00000000 0.54201181 -0.79235852 0.39376423 -999 -999
0.12397327 0.01510223 0.00000000 0.53901420 -0.80020085 0.39598709 -999 -999
0.12328378 0.01512870 0.00000000 0.53601645 -0.81106481 0.40252447 -999 -999
0.12259427 0.01515440 0.00000000 0.53301858 -0.81848576 0.40400941 -999 -999
0.12190473 0.01517932 0.00000000 0.53002058 -0.82863123 0.40916395 -999 -999
0.12121517 0.01520347 0.00000000 0.52702246 -0.83570653 0.41006704 -999 -999
0.12052557 0.01522686 0.00000000 0.52402423 -0.84530983 0.41420232 -999 -999
0.11983595 0.01524948 0.00000000 0.52102589 -0.85212733 0.41459487 -999 -999
0.11914631 0.01527135 0.00000000 0.51802744 -0.86130472 0.41785888 -999 -999
0.11845664 0.01529247 0.00000000 0.51502889 -0.86791800 0.41784294 -999 -999
0.11776696 0.01531284 0.00000000 0.51203024 -0.87677752 0.42041955 -999 -999
0.11707724 0.01533247 0.00000000 0.50903150 -0.88321195 0.42004188 -999 -999
0.11638751 0.01535135 0.00000000 0.50603267 -0.89176884 0.42202779 -999 -999
0.11569776 0.01536951 0.00000000 0.50303375 -0.89806947 0.42133657 -999 -999
0.11500799 0.01538693 0.00000000 0.50003475 -0.90642514 0.42281272 -999 -999
0.11431821 0.01540362 0.00000000 0.49703567 -0.91262936 0.42182576 -999 -999
0.11362840 0.01541959 0.00000000 0.49403652 -0.92086193 0.42283388 -999 -999
0.11293858 0.01543485 0.00000000 0.49103730 -0.92706260 0.42152791 -999 -999
0.11224874 0.01544939 0.00000000 0.48803801 -0.93519833 0.42209476 -999 -999
0.11155889 0.01546323 0.00000000 0.48503866 -0.94136287 0.42051739 -999 -999
0.11086903 0.01547636 0.00000000 0.48203925 -0.94944401 0.42068035 -999 -999
0.11017915 0.01548878 0.00000000 0.47903978 -0.95563199 0.41880352 -999 -999
0.10948926 0.01550050 0.00000000 0.47604026 -0.96370091 0.41860592 -999 -999
0.10879936 0.01551152 0.00000000 0.47304068 -0.96988597 0.41647406 -999 -999
0.10810944 0.01552184 0.00000000 0.47004106 -0.97797650 0.41590261 -999 -999
0.10741952 0.01553148 0.00000000 0.46704140 -0.98424600 0.41347205 -999 -999
0.10672959 0.01554043 0.00000000 0.46404170 -0.99238432 0.41256030 -999 -999
0.10603965 0.01554870 0.00000000 0.46104196 -0.99871331 0.40986658 -999 -999
0.10534970 0.01555630 0.00000000 0.45804218 -1.00692388 0.40861137 -999 -999
0.10465975 0.01556321 0.00000000 0.45504238 -1.01330623 0.40563168 -999 -999
0.10396979 0.01556945 0.00000000 0.45204255 -1.02158596 0.40405299 -999 -999
0.10327982 0.01557501 0.00000000 0.44904269 -1.02801087 0.40080147 -999 -999
0.10258985 0.01557990 0.00000000 0.44604281 -1.03633258 0.39890776 -999 -999
0.10189987 0.01558412 0.00000000 0.44304291 -1.04285182 0.39536989 -999 -999
0.10120989 0.01558768 0.00000000 0.44004299 -1.05130491 0.39312645 -999 -999
0.10051990 0.01559057 0.00000000 0.43704306 -1.05791481 0.38930206 -999 -999
0.09982992 0.01559280 0.00000000 0.43404312 -1.06647746 0.38673866 -999 -999
0.09913993 0.01559437 0.00000000 0.43104318 -1.07316083 0.38264205 -999 -999
0.09844994 0.01559528 0.00000000 0.42804322 -1.08185600 0.37975451 -999 -999
0.09775995 0.01559554 0.00000000 0.42504327 -1.08859684 0.37539353 -999 -999
0.09706996 0.01559514 0.00000000 0.42204331 -1.09736868 0.37221576 -999 -999
0.09637997 0.01559408 0.00000000 0.41904336 -1.10416305 0.36756513 -999 -999
0.09568999 0.01559237 0.00000000 0.41604342 -1.11300609 0.36409867 -999 -999
0.09500000 0.01559001 0.00000000 0.41304348 -1.11982225 0.35917042 -999 -999
0.09431002 0.01558699 0.00000000 0.41004355 -1.12877952 0.35541659 -999 -999
0.09358554 0.01558313 0.00000000 0.40689364 -1.13590707 0.34993355 -999 -999
0.09282484 0.01557830 0.00000000 0.40358626 -1.14591942 0.34549137 -999 -999
0.09202611 0.01557238 0.00000000 0.40011353 -1.15368091 0.33914676 -999 -999
0.09118745 0.01556522 0.00000000 0.39646719 -1.16477206 0.33388784 -999 -999
0.09030687 0.01555668 0.00000000 0.39263859 -1.17322527 0.32654185 -999 -999
0.08938228 0.01554656 0.00000000 0.38861860 -1.18555076 0.32027195 -999 -999
0.08841146 0.01553469 0.00000000 0.38439767 -1.19488411 0.31168950 -999 -999
0.08739213 0.01552085 0.00000000 0.37996578 -1.20854708 0.30411070 -999 -999
0.08632185 0.01550478 0.00000000 0.37531239 -1.21899962 0.29389933 -999 -999
0.08519808 0.01548621 0.00000000 0.37042644 -1.23372278 0.28432368 -999 -999
0.08401816 0.01546484 0.00000000 0.36529634 -1.24643683 0.27193832 -999 -999
0.08277928 0.01544033 0.00000000 0.35990990 -1.26143225 0.25879353 -999 -999
0.08147850 0.01541232 0.00000000 0.35425435 -1.27676342 0.24337214 -999 -999
0.08011274 0.01538038 0.00000000 0.34831627 -1.29347355 0.22475627 -999 -999
0.07867876 0.01534401 0.00000000 0.34208158 -1.31203665 0.20098676 -999 -999
0.07717317 0.01530269 0.00000000 0.33553551 -1.33320182 0.16910383 -999 -999
0.07559239 0.01525582 0.00000000 0.32866258 -1.35753871 0.12513541 -999 -999
0.07393270 0.01520271 0.00000000 0.32144652 -1.38297114 0.06914833 -999 -999
0.07219017 0.01514261 0.00000000 0.31387029 -1.40153305 0.03037934 -999 -999
0.07036068 0.01507468 0.00000000 0.30591600 -1.40632320 0.02750729 -999 -999
0.06843993 0.01499789 0.00000000 0.29756490 -1.40537854 0.02621789 -999 -999
0.06642339 0.01491111 0.00000000 0.28879737 -1.40526997 0.02604792 -999 -999
0.06430634 0.01481311 0.00000000 0.27959279 -1.40511846 0.02574922 -999 -999
0.06208381 0.01470239 0.00000000 0.26992962 -1.40518499 0.02547353 -999 -999
0.05978711 0.01457927 0.00000000 0.25994397 -1.40560180 0.02521844 -999 -999
0.05748968 0.01444695 0.00000000 0.24995514 -1.40620821 0.02497874 -999 -999
0.05519189 0.01430516 0.00000000 0.23996472 -1.40707061 0.02475234 -999 -999
0.05289409 0.01415354 0.00000000 0.22997432 -1.40813332 0.02451456 -999 -999
0.05059669 0.01399170 0.00000000 0.21998561 -1.40934878 0.02425546 -999 -999
0.04830006 0.01381922 0.00000000 0.21000027 -1.41065705 0.02399257 -999 -999
0.04600461 0.01363560 0.00000000 0.20002003 -1.41197519 0.02372929 -999 -999
0.04371074 0.01344027 0.00000000 0.19004670 -1.41333212 0.02348716 -999 -999
0.04141889 0.01323261 0.00000000 0.18008215 -1.41473536 0.02326505 -999 -999
0.03912952 0.01301185 0.00000000 0.17012833 -1.41618000 0.02306209 -999 -999
0.03686306 0.01277916 0.00000000 0.16027418 -1.41794845 0.02287959 -999 -999
0.03470600 0.01254367 0.00000000 0.15089566 -1.41946817 0.02272181 -999 -999
0.03265319 0.01230582 0.00000000 0.14197038 -1.42091860 0.02261197 -999 -999
0.03069971 0.01206599 0.00000000 0.13347701 -1.42240941 0.02254129 -999 -999
0.02884092 0.01182448 0.00000000 0.12539529 -1.42417674 0.02247445 -999 -999
0.02707237 0.01158152 0.00000000 0.11770595 -1.42603096 0.02240371 -999 -999
