#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.13"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "013"
DATASETAUXDATA SubmissionDate  = "2024-11-05"
DATASETAUXDATA Name            = "Hadar Ben-Gida"
DATASETAUXDATA Email           = "bengida@technion.ac.il"
DATASETAUXDATA Institution     = "Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName      = "SU2 v8.0.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-EDW-MC-QCR"
DATASETAUXDATA GridId          = "Cadence supplied Unstructured Grids & O-type home-made Structured Grids"
DATASETAUXDATA Notes           = ""







ZONE T="013.13 - ALPHA 3.25 GRID LEVEL 1"
0.18720477 0.00067973 0.00000000 0.81393379 0.34811365 0.05069028 -999 -999
0.18936317 0.00082557 0.00000000 0.82331813 0.35239372 0.05126856 -999 -999
0.19142018 0.00094207 0.00000000 0.83226163 0.35382020 0.05180992 -999 -999
0.19338030 0.00103218 0.00000000 0.84078391 0.35409766 0.05251843 -999 -999
0.19524787 0.00109884 0.00000000 0.84890378 0.35386931 0.05330656 -999 -999
0.19702704 0.00114496 0.00000000 0.85663931 0.35180949 0.05415019 -999 -999
0.19872182 0.00117322 0.00000000 0.86400793 0.34943440 0.05511060 -999 -999
0.20033608 0.00118608 0.00000000 0.87102643 0.34538438 0.05606124 -999 -999
0.20187351 0.00118585 0.00000000 0.87771092 0.34129273 0.05715364 -999 -999
0.20333769 0.00117460 0.00000000 0.88407692 0.33663330 0.05828142 -999 -999
0.20473204 0.00115415 0.00000000 0.89013931 0.33141581 0.05944614 -999 -999
0.20605984 0.00112611 0.00000000 0.89591234 0.32549387 0.06064978 -999 -999
0.20732423 0.00109186 0.00000000 0.90140968 0.31937536 0.06191735 -999 -999
0.20852821 0.00105264 0.00000000 0.90664439 0.31296645 0.06319608 -999 -999
0.20967466 0.00100948 0.00000000 0.91162894 0.30624008 0.06450871 -999 -999
0.21076631 0.00096327 0.00000000 0.91637524 0.29956742 0.06586997 -999 -999
0.21180577 0.00091477 0.00000000 0.92089466 0.29256007 0.06722969 -999 -999
0.21279555 0.00086460 0.00000000 0.92519803 0.28547759 0.06863233 -999 -999
0.21373801 0.00081331 0.00000000 0.92929568 0.27835239 0.07005325 -999 -999
0.21463541 0.00076134 0.00000000 0.93319743 0.27111610 0.07148967 -999 -999
0.21548992 0.00070908 0.00000000 0.93691268 0.26386589 0.07295274 -999 -999
0.21630358 0.00065684 0.00000000 0.94045033 0.25654824 0.07443432 -999 -999
0.21707835 0.00060488 0.00000000 0.94381890 0.24924794 0.07593728 -999 -999
0.21781609 0.00055342 0.00000000 0.94702647 0.24189447 0.07745494 -999 -999
0.21851857 0.00050264 0.00000000 0.95008075 0.23454201 0.07899595 -999 -999
0.21918749 0.00045268 0.00000000 0.95298908 0.22718137 0.08055550 -999 -999
0.21982444 0.00040366 0.00000000 0.95575844 0.21976903 0.08213363 -999 -999
0.22043096 0.00035569 0.00000000 0.95839549 0.21242890 0.08373737 -999 -999
0.22100851 0.00030883 0.00000000 0.96090656 0.20498683 0.08535251 -999 -999
0.22155847 0.00026314 0.00000000 0.96329768 0.19763637 0.08699895 -999 -999
0.22208215 0.00021867 0.00000000 0.96557458 0.19015312 0.08865721 -999 -999
0.22258083 0.00017545 0.00000000 0.96774274 0.18279167 0.09035046 -999 -999
0.22305569 0.00013349 0.00000000 0.96980735 0.17529277 0.09205571 -999 -999
0.22350787 0.00009280 0.00000000 0.97177336 0.16785822 0.09379644 -999 -999
0.22393846 0.00005339 0.00000000 0.97364549 0.16036234 0.09555555 -999 -999
0.22434849 0.00001527 0.00000000 0.97542824 0.15285174 0.09734720 -999 -999
0.22473895 -0.00002159 0.00000000 0.97712587 0.14531896 0.09916631 -999 -999
0.22511076 -0.00005718 0.00000000 0.97874245 0.13769234 0.10101281 -999 -999
0.22546483 -0.00009152 0.00000000 0.98028188 0.13013444 0.10289429 -999 -999
0.22580200 -0.00012464 0.00000000 0.98174782 0.12248709 0.10479797 -999 -999
0.22612307 -0.00015657 0.00000000 0.98314379 0.11473130 0.10674665 -999 -999
0.22642882 -0.00018732 0.00000000 0.98447312 0.10699691 0.10873655 -999 -999
0.22671998 -0.00021694 0.00000000 0.98573902 0.09911966 0.11075974 -999 -999
0.22699724 -0.00024545 0.00000000 0.98694450 0.09110063 0.11284117 -999 -999
0.22726127 -0.00027287 0.00000000 0.98809246 0.08305135 0.11497211 -999 -999
0.22751270 -0.00029923 0.00000000 0.98918564 0.07483753 0.11714970 -999 -999
0.22775213 -0.00032456 0.00000000 0.99022666 0.06644280 0.11939685 -999 -999
0.22798014 -0.00034890 0.00000000 0.99121801 0.05792177 0.12171616 -999 -999
0.22819727 -0.00037227 0.00000000 0.99216206 0.04914906 0.12410721 -999 -999
0.22840405 -0.00039472 0.00000000 0.99306107 0.04001735 0.12661606 -999 -999
0.22860095 -0.00041627 0.00000000 0.99391719 0.03069977 0.12921537 -999 -999
0.22878847 -0.00043696 0.00000000 0.99473246 0.02060641 0.13200938 -999 -999
0.22896703 -0.00045682 0.00000000 0.99550883 0.01048665 0.13488857 -999 -999
0.22913708 -0.00047588 0.00000000 0.99624817 -0.00173148 0.13824313 -999 -999
0.22929901 -0.00049415 0.00000000 0.99695224 -0.01189713 0.14135985 -999 -999
0.22945323 -0.00051165 0.00000000 0.99762273 -0.03134932 0.14618374 -999 -999
0.22960009 -0.00052840 0.00000000 0.99826125 -0.03160617 0.14886862 -999 -999
0.22973995 -0.00054441 0.00000000 0.99886934 -0.09785651 0.15769340 -999 -999
0.22987315 -0.00055968 0.00000000 0.99944846 0.01324851 0.16431110 -999 -999
0.23000000 -0.00057424 0.00000000 1.00000000 -0.38474765 0.18682020 -999 -999
0.23000000 -0.00044656 0.00000000 1.00000000 -0.11387302 0.16440426 -999 -999
0.23000000 -0.00031887 0.00000000 1.00000000 -0.07537673 0.16335674 -999 -999
0.23000000 -0.00019118 0.00000000 1.00000000 -0.09247922 0.16543584 -999 -999
0.23000000 -0.00006350 0.00000000 1.00000000 -0.09010729 0.16751525 -999 -999
0.23000000 0.00006419 0.00000000 1.00000000 -0.09221207 0.16634666 -999 -999
0.23000000 0.00019187 0.00000000 1.00000000 -0.09357126 0.16400478 -999 -999
0.23000000 0.00031956 0.00000000 1.00000000 -0.08973470 0.16374088 -999 -999
0.23000000 0.00044725 0.00000000 1.00000000 -0.10668565 0.16978392 -999 -999
0.23000000 0.00057493 0.00000000 1.00000000 -0.08728365 0.14450226 -999 -999
0.22987469 0.00059943 0.00000000 0.99945516 -0.06902895 0.15709475 -999 -999
0.22974311 0.00062517 0.00000000 0.99888309 -0.08399981 0.15283791 -999 -999
0.22960496 0.00065222 0.00000000 0.99828243 -0.08023164 0.15337105 -999 -999
0.22945990 0.00068062 0.00000000 0.99765175 -0.08108275 0.15320066 -999 -999
0.22930759 0.00071044 0.00000000 0.99698952 -0.08158820 0.15347112 -999 -999
0.22914766 0.00074172 0.00000000 0.99629416 -0.08237046 0.15366709 -999 -999
0.22897972 0.00077455 0.00000000 0.99556402 -0.08320107 0.15393544 -999 -999
0.22880339 0.00080901 0.00000000 0.99479736 -0.08415007 0.15420501 -999 -999
0.22861824 0.00084517 0.00000000 0.99399235 -0.08513078 0.15455502 -999 -999
0.22842383 0.00088312 0.00000000 0.99314708 -0.08622812 0.15486881 -999 -999
0.22821969 0.00092294 0.00000000 0.99225951 -0.08737177 0.15523919 -999 -999
0.22800533 0.00096471 0.00000000 0.99132753 -0.08857637 0.15563570 -999 -999
0.22778025 0.00100852 0.00000000 0.99034892 -0.08986982 0.15602904 -999 -999
0.22754390 0.00105447 0.00000000 0.98932133 -0.09120543 0.15645665 -999 -999
0.22729573 0.00110266 0.00000000 0.98824231 -0.09261206 0.15690137 -999 -999
0.22703513 0.00115319 0.00000000 0.98710928 -0.09408012 0.15734771 -999 -999
0.22676149 0.00120617 0.00000000 0.98591954 -0.09562062 0.15779510 -999 -999
0.22647415 0.00126172 0.00000000 0.98467024 -0.09718538 0.15828179 -999 -999
0.22617243 0.00131994 0.00000000 0.98335839 -0.09884537 0.15872639 -999 -999
0.22585560 0.00138097 0.00000000 0.98198086 -0.10055883 0.15917061 -999 -999
0.22552290 0.00144492 0.00000000 0.98053435 -0.10227794 0.15964821 -999 -999
0.22517354 0.00151195 0.00000000 0.97901541 -0.10412744 0.16002571 -999 -999
0.22480669 0.00158220 0.00000000 0.97742041 -0.10597977 0.16043456 -999 -999
0.22442147 0.00165581 0.00000000 0.97574553 -0.10787421 0.16079844 -999 -999
0.22401696 0.00173292 0.00000000 0.97398677 -0.10987441 0.16108223 -999 -999
0.22359218 0.00181371 0.00000000 0.97213992 -0.11183882 0.16136650 -999 -999
0.22314613 0.00189832 0.00000000 0.97020055 -0.11396309 0.16151202 -999 -999
0.22267773 0.00198695 0.00000000 0.96816403 -0.11596902 0.16169844 -999 -999
0.22218587 0.00207978 0.00000000 0.96602550 -0.11822862 0.16164623 -999 -999
0.22166936 0.00217701 0.00000000 0.96377985 -0.12030811 0.16168233 -999 -999
0.22112699 0.00227885 0.00000000 0.96142170 -0.12264578 0.16144041 -999 -999
0.22055745 0.00238551 0.00000000 0.95894542 -0.12485763 0.16124692 -999 -999
0.21995938 0.00249722 0.00000000 0.95634511 -0.12724731 0.16080471 -999 -999
0.21933135 0.00261424 0.00000000 0.95361455 -0.12965010 0.16031601 -999 -999
0.21867187 0.00273683 0.00000000 0.95074724 -0.13204754 0.15969959 -999 -999
0.21797936 0.00286527 0.00000000 0.94773634 -0.13467933 0.15883282 -999 -999
0.21725217 0.00299984 0.00000000 0.94457466 -0.13725335 0.15795808 -999 -999
0.21648857 0.00314086 0.00000000 0.94125466 -0.13992238 0.15686741 -999 -999
0.21568674 0.00328866 0.00000000 0.93776845 -0.14277331 0.15557012 -999 -999
0.21484478 0.00344359 0.00000000 0.93410773 -0.14571543 0.15416687 -999 -999
0.21396067 0.00360604 0.00000000 0.93026378 -0.14865715 0.15262934 -999 -999
0.21303231 0.00377638 0.00000000 0.92622745 -0.15205431 0.15073143 -999 -999
0.21205750 0.00395503 0.00000000 0.92198915 -0.15532329 0.14888471 -999 -999
0.21103392 0.00414243 0.00000000 0.91753878 -0.15886123 0.14674108 -999 -999
0.20995912 0.00433903 0.00000000 0.91286575 -0.16266905 0.14434397 -999 -999
0.20883056 0.00454529 0.00000000 0.90795894 -0.16677483 0.14183785 -999 -999
0.20764553 0.00476167 0.00000000 0.90280664 -0.17112861 0.13912480 -999 -999
0.20640121 0.00498867 0.00000000 0.89739657 -0.17578891 0.13630567 -999 -999
0.20509464 0.00522684 0.00000000 0.89171584 -0.18090755 0.13319975 -999 -999
0.20372270 0.00547666 0.00000000 0.88575088 -0.18648435 0.13004968 -999 -999
0.20228210 0.00573862 0.00000000 0.87948739 -0.19192357 0.12685878 -999 -999
0.20076939 0.00601327 0.00000000 0.87291040 -0.19887953 0.12280335 -999 -999
0.19918095 0.00630111 0.00000000 0.86600413 -0.20511938 0.11911966 -999 -999
0.19751296 0.00660261 0.00000000 0.85875199 -0.21235589 0.11488093 -999 -999
0.19576139 0.00691825 0.00000000 0.85113649 -0.22020267 0.10967691 -999 -999
0.19392202 0.00724840 0.00000000 0.84313923 -0.22826539 0.10508932 -999 -999
0.19199038 0.00759336 0.00000000 0.83474078 -0.23825291 0.09891097 -999 -999
0.18996174 0.00795326 0.00000000 0.82592062 -0.24748399 0.09373347 -999 -999
0.18783113 0.00832804 0.00000000 0.81665707 -0.25829434 0.08785188 -999 -999
0.18559323 0.00871732 0.00000000 0.80692711 -0.27114397 0.08212095 -999 -999
0.18332630 0.00910592 0.00000000 0.79707088 -0.28481644 0.07875955 -999 -999
0.18109755 0.00948105 0.00000000 0.78738067 -0.29813250 0.07536256 -999 -999
0.17889321 0.00984392 0.00000000 0.77779658 -0.31281487 0.07448012 -999 -999
0.17670010 0.01019551 0.00000000 0.76826132 -0.33151801 0.07574863 -999 -999
0.17450533 0.01053659 0.00000000 0.75871885 -0.34430586 0.07822474 -999 -999
0.17229603 0.01086790 0.00000000 0.74911318 -0.36056286 0.08122292 -999 -999
0.17005903 0.01119014 0.00000000 0.73938707 -0.38022019 0.08773019 -999 -999
0.16778055 0.01150401 0.00000000 0.72948064 -0.39387340 0.09193818 -999 -999
0.16557423 0.01179395 0.00000000 0.71988797 -0.40821367 0.09582115 -999 -999
0.16347137 0.01205754 0.00000000 0.71074509 -0.42133878 0.09963793 -999 -999
0.16146727 0.01229736 0.00000000 0.70203161 -0.43195478 0.10242780 -999 -999
0.15955744 0.01251582 0.00000000 0.69372800 -0.44244732 0.10576830 -999 -999
0.15773757 0.01271513 0.00000000 0.68581554 -0.45301060 0.10999051 -999 -999
0.15600354 0.01289724 0.00000000 0.67827627 -0.46250951 0.11462236 -999 -999
0.15435138 0.01306387 0.00000000 0.67109296 -0.47308707 0.11857477 -999 -999
0.15277730 0.01321656 0.00000000 0.66424913 -0.48034824 0.12177727 -999 -999
0.15127767 0.01335664 0.00000000 0.65772899 -0.48730971 0.12536042 -999 -999
0.14984901 0.01348531 0.00000000 0.65151744 -0.49612025 0.12968277 -999 -999
0.14848801 0.01360365 0.00000000 0.64560006 -0.50266621 0.13315382 -999 -999
0.14719151 0.01371262 0.00000000 0.63996307 -0.50952615 0.13721018 -999 -999
0.14595646 0.01381305 0.00000000 0.63459331 -0.51624870 0.14152733 -999 -999
0.14477999 0.01390573 0.00000000 0.62947821 -0.52292950 0.14551289 -999 -999
0.14365933 0.01399132 0.00000000 0.62460579 -0.52914413 0.14967144 -999 -999
0.14259186 0.01407044 0.00000000 0.61996461 -0.53528047 0.15385716 -999 -999
0.14157506 0.01414364 0.00000000 0.61554375 -0.54169591 0.15808750 -999 -999
0.14060655 0.01421144 0.00000000 0.61133281 -0.54768125 0.16228824 -999 -999
0.13968403 0.01427428 0.00000000 0.60732188 -0.55408627 0.16668509 -999 -999
0.13880534 0.01433259 0.00000000 0.60350150 -0.56033131 0.17141921 -999 -999
0.13796841 0.01438675 0.00000000 0.59986264 -0.56694838 0.17670035 -999 -999
0.13717124 0.01443707 0.00000000 0.59639671 -0.57400925 0.18271608 -999 -999
0.13641197 0.01448389 0.00000000 0.59309553 -0.58163960 0.18973850 -999 -999
0.13568879 0.01452746 0.00000000 0.58995128 -0.58983057 0.19802801 -999 -999










ZONE T="013.13 - ALPHA 3.25 GRID LEVEL 2"
AUXDATA GridLevel       = "2"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "2998880"
AUXDATA Alpha           = "3.25"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "0.92713259"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "2.500000e-06"
AUXDATA CtuStart        = "314.23"
AUXDATA CtuAvg          = "733.20"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-2"
0.13500000 0.01456806 0.00000000 0.58695652 -0.60289636 0.18612888 -999 -999
0.13454599 0.01459434 0.00000000 0.58498258 -0.61007584 0.19240112 -999 -999
0.13409197 0.01462023 0.00000000 0.58300855 -0.61793629 0.19969205 -999 -999
0.13363792 0.01464575 0.00000000 0.58103442 -0.62665120 0.20827970 -999 -999
0.13318385 0.01467088 0.00000000 0.57906020 -0.63635406 0.21841788 -999 -999
0.13272975 0.01469564 0.00000000 0.57708589 -0.64719716 0.23035999 -999 -999
0.13227564 0.01472003 0.00000000 0.57511149 -0.65928741 0.24430672 -999 -999
0.13182151 0.01474405 0.00000000 0.57313700 -0.67268758 0.26030078 -999 -999
0.13136736 0.01476770 0.00000000 0.57116244 -0.68728234 0.27806637 -999 -999
0.13091319 0.01479098 0.00000000 0.56918778 -0.70269287 0.29671463 -999 -999
0.13045900 0.01481390 0.00000000 0.56721305 -0.71829987 0.31494534 -999 -999
0.13000480 0.01483645 0.00000000 0.56523824 -0.73351348 0.33159166 -999 -999
0.12955057 0.01485865 0.00000000 0.56326336 -0.74794177 0.34601339 -999 -999
0.12909633 0.01488049 0.00000000 0.56128840 -0.76142969 0.35810885 -999 -999
0.12864207 0.01490197 0.00000000 0.55931336 -0.77400357 0.36809970 -999 -999
0.12818780 0.01492309 0.00000000 0.55733825 -0.78576578 0.37633351 -999 -999
0.12773351 0.01494386 0.00000000 0.55536307 -0.79684676 0.38314293 -999 -999
0.12727920 0.01496427 0.00000000 0.55338782 -0.80736082 0.38881372 -999 -999
0.12682487 0.01498432 0.00000000 0.55141250 -0.81741799 0.39356069 -999 -999
0.12637054 0.01500403 0.00000000 0.54943711 -0.82709064 0.39756318 -999 -999
0.12591618 0.01502338 0.00000000 0.54746166 -0.83645190 0.40093892 -999 -999
0.12546181 0.01504239 0.00000000 0.54548614 -0.84554106 0.40378537 -999 -999
0.12500743 0.01506104 0.00000000 0.54351056 -0.85439605 0.40616720 -999 -999
0.12455303 0.01507936 0.00000000 0.54153493 -0.86304454 0.40814008 -999 -999
0.12409862 0.01509733 0.00000000 0.53955923 -0.87151592 0.40974452 -999 -999
0.12364420 0.01511496 0.00000000 0.53758347 -0.87982561 0.41101926 -999 -999
0.12318976 0.01513225 0.00000000 0.53560766 -0.88799400 0.41198500 -999 -999
0.12273531 0.01514920 0.00000000 0.53363179 -0.89602939 0.41266950 -999 -999
0.12228085 0.01516582 0.00000000 0.53165586 -0.90394871 0.41309188 -999 -999
0.12182637 0.01518210 0.00000000 0.52967989 -0.91176028 0.41327458 -999 -999
0.12137189 0.01519805 0.00000000 0.52770386 -0.91947418 0.41323017 -999 -999
0.12091739 0.01521366 0.00000000 0.52572778 -0.92709968 0.41297014 -999 -999
0.12046288 0.01522894 0.00000000 0.52375166 -0.93463547 0.41251795 -999 -999
0.12000836 0.01524390 0.00000000 0.52177548 -0.94210373 0.41187282 -999 -999
0.11955383 0.01525852 0.00000000 0.51979926 -0.94949791 0.41106138 -999 -999
0.11909929 0.01527281 0.00000000 0.51782299 -0.95683263 0.41008321 -999 -999
0.11864474 0.01528678 0.00000000 0.51584668 -0.96410597 0.40894654 -999 -999
0.11819018 0.01530043 0.00000000 0.51387033 -0.97131641 0.40765630 -999 -999
0.11773561 0.01531375 0.00000000 0.51189394 -0.97846820 0.40621432 -999 -999
0.11728103 0.01532674 0.00000000 0.50991750 -0.98556386 0.40462966 -999 -999
0.11682644 0.01533942 0.00000000 0.50794103 -0.99260717 0.40291201 -999 -999
0.11637184 0.01535177 0.00000000 0.50596451 -0.99960436 0.40106475 -999 -999
0.11591723 0.01536381 0.00000000 0.50398796 -1.00655580 0.39909518 -999 -999
0.11546262 0.01537553 0.00000000 0.50201137 -1.01346481 0.39700858 -999 -999
0.11500799 0.01538693 0.00000000 0.50003475 -1.02033751 0.39480668 -999 -999
0.11455336 0.01539801 0.00000000 0.49805810 -1.02717048 0.39249838 -999 -999
0.11409872 0.01540878 0.00000000 0.49608141 -1.03397100 0.39008036 -999 -999
0.11364408 0.01541924 0.00000000 0.49410469 -1.04074046 0.38756222 -999 -999
0.11318943 0.01542939 0.00000000 0.49212794 -1.04748548 0.38494849 -999 -999
0.11273477 0.01543922 0.00000000 0.49015115 -1.05420871 0.38223941 -999 -999
0.11228010 0.01544875 0.00000000 0.48817434 -1.06090645 0.37943669 -999 -999
0.11182543 0.01545797 0.00000000 0.48619751 -1.06757877 0.37653799 -999 -999
0.11137075 0.01546688 0.00000000 0.48422064 -1.07422624 0.37354556 -999 -999
0.11091606 0.01547548 0.00000000 0.48224375 -1.08085188 0.37046317 -999 -999
0.11046137 0.01548378 0.00000000 0.48026684 -1.08745999 0.36729411 -999 -999
0.11000668 0.01549177 0.00000000 0.47828990 -1.09405300 0.36403900 -999 -999
0.10955198 0.01549946 0.00000000 0.47631294 -1.10062922 0.36069774 -999 -999
0.10909727 0.01550684 0.00000000 0.47433596 -1.10718873 0.35726680 -999 -999
0.10864256 0.01551393 0.00000000 0.47235896 -1.11373410 0.35375010 -999 -999
0.10818784 0.01552071 0.00000000 0.47038193 -1.12027660 0.35015078 -999 -999
0.10773312 0.01552719 0.00000000 0.46840489 -1.12682277 0.34647221 -999 -999
0.10727840 0.01553337 0.00000000 0.46642783 -1.13337204 0.34270852 -999 -999
0.10682367 0.01553925 0.00000000 0.46445075 -1.13991808 0.33885116 -999 -999
0.10636894 0.01554484 0.00000000 0.46247366 -1.14645895 0.33489396 -999 -999
0.10591421 0.01555014 0.00000000 0.46049655 -1.15300138 0.33083353 -999 -999
0.10545947 0.01555513 0.00000000 0.45851942 -1.15955227 0.32666830 -999 -999
0.10500473 0.01555984 0.00000000 0.45654229 -1.16611462 0.32239089 -999 -999
0.10454998 0.01556425 0.00000000 0.45456514 -1.17268937 0.31799266 -999 -999
0.10409523 0.01556836 0.00000000 0.45258797 -1.17928352 0.31346945 -999 -999
0.10364048 0.01557219 0.00000000 0.45061080 -1.18591391 0.30881897 -999 -999
0.10318573 0.01557572 0.00000000 0.44863362 -1.19259680 0.30403746 -999 -999
0.10273098 0.01557895 0.00000000 0.44665642 -1.19933907 0.29911258 -999 -999
0.10227622 0.01558190 0.00000000 0.44467922 -1.20613803 0.29402772 -999 -999
0.10182146 0.01558456 0.00000000 0.44270201 -1.21299477 0.28876371 -999 -999
0.10136670 0.01558693 0.00000000 0.44072479 -1.21991646 0.28330356 -999 -999
0.10091194 0.01558901 0.00000000 0.43874757 -1.22691296 0.27762877 -999 -999
0.10045718 0.01559080 0.00000000 0.43677034 -1.23399112 0.27172003 -999 -999
0.10000242 0.01559230 0.00000000 0.43479311 -1.24115688 0.26554841 -999 -999
0.09954765 0.01559352 0.00000000 0.43281587 -1.24840959 0.25908302 -999 -999
0.09909289 0.01559445 0.00000000 0.43083864 -1.25574879 0.25228551 -999 -999
0.09863812 0.01559510 0.00000000 0.42886139 -1.26317667 0.24511867 -999 -999
0.09818335 0.01559546 0.00000000 0.42688415 -1.27070440 0.23754244 -999 -999
0.09772859 0.01559553 0.00000000 0.42490691 -1.27834586 0.22951596 -999 -999
0.09727382 0.01559532 0.00000000 0.42292966 -1.28611174 0.22098923 -999 -999
0.09681906 0.01559483 0.00000000 0.42095242 -1.29400426 0.21189852 -999 -999
0.09636429 0.01559405 0.00000000 0.41897518 -1.30202189 0.20216154 -999 -999
0.09590953 0.01559299 0.00000000 0.41699794 -1.31016630 0.19167652 -999 -999
0.09545476 0.01559164 0.00000000 0.41502071 -1.31842369 0.18037625 -999 -999
0.09500000 0.01559001 0.00000000 0.41304348 -1.32681154 0.16816442 -999 -999
0.09454001 0.01558807 0.00000000 0.41104353 -1.33557107 0.15447381 -999 -999
0.09405702 0.01558572 0.00000000 0.40894358 -1.34487672 0.13877491 -999 -999
0.09354989 0.01558292 0.00000000 0.40673865 -1.35474788 0.12071360 -999 -999
0.09301740 0.01557959 0.00000000 0.40442348 -1.36514255 0.09992915 -999 -999
0.09245829 0.01557569 0.00000000 0.40199256 -1.37573236 0.07664214 -999 -999
0.09187123 0.01557113 0.00000000 0.39944012 -1.38573120 0.05260018 -999 -999
0.09125482 0.01556583 0.00000000 0.39676007 -1.39380356 0.03254638 -999 -999
0.09060759 0.01555971 0.00000000 0.39394603 -1.39900811 0.02180469 -999 -999
0.08992801 0.01555267 0.00000000 0.39099133 -1.40157793 0.01964866 -999 -999
0.08921445 0.01554460 0.00000000 0.38788892 -1.40239612 0.02013079 -999 -999
0.08846523 0.01553538 0.00000000 0.38463142 -1.40227553 0.02048989 -999 -999
0.08767855 0.01552488 0.00000000 0.38121110 -1.40171578 0.02052598 -999 -999
0.08685256 0.01551295 0.00000000 0.37761982 -1.40097220 0.02043509 -999 -999
0.08598528 0.01549940 0.00000000 0.37384904 -1.40017758 0.02032710 -999 -999
0.08507465 0.01548407 0.00000000 0.36988980 -1.39944150 0.02023448 -999 -999
0.08411852 0.01546673 0.00000000 0.36573269 -1.39887390 0.02015602 -999 -999
0.08311460 0.01544717 0.00000000 0.36136783 -1.39850416 0.02007943 -999 -999
0.08206052 0.01542514 0.00000000 0.35678487 -1.39819917 0.01999662 -999 -999
0.08095377 0.01540036 0.00000000 0.35197291 -1.39781120 0.01991024 -999 -999
0.07979172 0.01537249 0.00000000 0.34692054 -1.39740163 0.01982143 -999 -999
0.07857163 0.01534118 0.00000000 0.34161577 -1.39708789 0.01972090 -999 -999
0.07729059 0.01530603 0.00000000 0.33604603 -1.39685931 0.01959557 -999 -999
0.07594556 0.01526660 0.00000000 0.33019811 -1.39663505 0.01943912 -999 -999
0.07453338 0.01522240 0.00000000 0.32405816 -1.39629974 0.01925804 -999 -999
0.07305068 0.01517285 0.00000000 0.31761166 -1.39596593 0.01906067 -999 -999
0.07151832 0.01511824 0.00000000 0.31094922 -1.39582013 0.01884964 -999 -999
0.06999009 0.01506031 0.00000000 0.30430474 -1.39565060 0.01863600 -999 -999
0.06846572 0.01499896 0.00000000 0.29767703 -1.39543298 0.01843141 -999 -999
