#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.12"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "013"
DATASETAUXDATA SubmissionDate  = "2024-11-05"
DATASETAUXDATA Name            = "Hadar Ben-Gida"
DATASETAUXDATA Email           = "bengida@technion.ac.il"
DATASETAUXDATA Institution     = "Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName      = "SU2 v8.0.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-EDW-MC-QCR"
DATASETAUXDATA GridId          = "Cadence supplied Unstructured Grids & O-type home-made Structured Grids"
DATASETAUXDATA Notes           = ""



ZONE T="013.12 - ALPHA 3.00 GRID LEVEL 1"
0.03200989 -0.01103660 0.00000000 0.13917341 -0.02819108 0.02926934 -999 -999
0.03353078 -0.01123579 0.00000000 0.14578599 -0.04598890 0.02975608 -999 -999
0.03505324 -0.01142369 0.00000000 0.15240540 -0.06312736 0.03025431 -999 -999
0.03657715 -0.01160058 0.00000000 0.15903111 -0.07928289 0.03075935 -999 -999
0.03810241 -0.01176667 0.00000000 0.16566265 -0.09439969 0.03125507 -999 -999
0.03962890 -0.01192224 0.00000000 0.17229956 -0.10868089 0.03174992 -999 -999
0.04115652 -0.01206752 0.00000000 0.17894140 -0.12219319 0.03225233 -999 -999
0.04268519 -0.01220279 0.00000000 0.18558777 -0.13495689 0.03275783 -999 -999
0.04421480 -0.01232830 0.00000000 0.19223826 -0.14683462 0.03325708 -999 -999
0.04574528 -0.01244430 0.00000000 0.19889251 -0.15820265 0.03375782 -999 -999
0.04727654 -0.01255101 0.00000000 0.20555019 -0.16884582 0.03425848 -999 -999
0.04880853 -0.01264862 0.00000000 0.21221099 -0.17878381 0.03474959 -999 -999
0.05034116 -0.01273731 0.00000000 0.21887461 -0.18832123 0.03525354 -999 -999
0.05187438 -0.01281727 0.00000000 0.22554077 -0.19746560 0.03576422 -999 -999
0.05340812 -0.01288858 0.00000000 0.23220922 -0.20575825 0.03625492 -999 -999
0.05494234 -0.01295139 0.00000000 0.23887973 -0.21361031 0.03674198 -999 -999
0.05647697 -0.01300577 0.00000000 0.24555205 -0.22107994 0.03723845 -999 -999
0.05801197 -0.01305180 0.00000000 0.25222597 -0.22792428 0.03773307 -999 -999
0.05954729 -0.01308954 0.00000000 0.25890127 -0.23427271 0.03821943 -999 -999
0.06108288 -0.01311906 0.00000000 0.26557774 -0.24000555 0.03869370 -999 -999
0.06261869 -0.01314038 0.00000000 0.27225518 -0.24509994 0.03915142 -999 -999
0.06415468 -0.01315356 0.00000000 0.27893338 -0.24957218 0.03959387 -999 -999
0.06569079 -0.01315864 0.00000000 0.28561214 -0.25338765 0.04001918 -999 -999
0.06722699 -0.01315569 0.00000000 0.29229127 -0.25653079 0.04042188 -999 -999
0.06876323 -0.01314475 0.00000000 0.29897057 -0.25900778 0.04079966 -999 -999
0.07029947 -0.01312586 0.00000000 0.30564986 -0.26078372 0.04115134 -999 -999
0.07183566 -0.01309910 0.00000000 0.31232895 -0.26184289 0.04147534 -999 -999
0.07337176 -0.01306455 0.00000000 0.31900766 -0.26222261 0.04176935 -999 -999
0.07490774 -0.01302224 0.00000000 0.32568581 -0.26192493 0.04203249 -999 -999
0.07644355 -0.01297226 0.00000000 0.33236324 -0.26091436 0.04226456 -999 -999
0.07797915 -0.01291473 0.00000000 0.33903979 -0.25921916 0.04246506 -999 -999
0.07951452 -0.01284971 0.00000000 0.34571529 -0.25682966 0.04263090 -999 -999
0.08104961 -0.01277729 0.00000000 0.35238960 -0.25383337 0.04276818 -999 -999
0.08258439 -0.01269758 0.00000000 0.35906257 -0.25002762 0.04286888 -999 -999
0.08411883 -0.01261070 0.00000000 0.36573406 -0.24578932 0.04294560 -999 -999
0.08565291 -0.01251677 0.00000000 0.37240396 -0.24089954 0.04299939 -999 -999
0.08718660 -0.01241596 0.00000000 0.37907216 -0.23535034 0.04301991 -999 -999
0.08871987 -0.01230837 0.00000000 0.38573855 -0.22934276 0.04301604 -999 -999
0.09025270 -0.01219416 0.00000000 0.39240304 -0.22283302 0.04299523 -999 -999
0.09178508 -0.01207355 0.00000000 0.39906555 -0.21579887 0.04295033 -999 -999
0.09331699 -0.01194668 0.00000000 0.40572603 -0.20843788 0.04289276 -999 -999
0.09484841 -0.01181374 0.00000000 0.41238441 -0.20069793 0.04282361 -999 -999
0.09637935 -0.01167490 0.00000000 0.41904065 -0.19266792 0.04274469 -999 -999
0.09790978 -0.01153033 0.00000000 0.42569471 -0.18435303 0.04265948 -999 -999
0.09943971 -0.01138025 0.00000000 0.43234657 -0.17571067 0.04255974 -999 -999
0.10096912 -0.01122480 0.00000000 0.43899619 -0.16690703 0.04245465 -999 -999
0.10249802 -0.01106414 0.00000000 0.44564357 -0.15795004 0.04235316 -999 -999
0.10402640 -0.01089847 0.00000000 0.45228870 -0.14880621 0.04225065 -999 -999
0.10555426 -0.01072797 0.00000000 0.45893158 -0.13948410 0.04214085 -999 -999
0.10708161 -0.01055275 0.00000000 0.46557221 -0.13005795 0.04203004 -999 -999
0.10860843 -0.01037298 0.00000000 0.47221057 -0.12052460 0.04192269 -999 -999
0.11013474 -0.01018880 0.00000000 0.47884669 -0.11087103 0.04181579 -999 -999
0.11166053 -0.01000037 0.00000000 0.48548056 -0.10112232 0.04170754 -999 -999
0.11318581 -0.00980780 0.00000000 0.49211221 -0.09129277 0.04160232 -999 -999
0.11471058 -0.00961125 0.00000000 0.49874164 -0.08134029 0.04149363 -999 -999
0.11623484 -0.00941086 0.00000000 0.50536889 -0.07131537 0.04138804 -999 -999
0.11775861 -0.00920675 0.00000000 0.51199398 -0.06124352 0.04128511 -999 -999
0.11928190 -0.00899909 0.00000000 0.51861694 -0.05107150 0.04118400 -999 -999
0.12080469 -0.00878798 0.00000000 0.52523779 -0.04081666 0.04107966 -999 -999
0.12232702 -0.00857358 0.00000000 0.53185660 -0.03050174 0.04097905 -999 -999
0.12384888 -0.00835607 0.00000000 0.53847341 -0.02016684 0.04088135 -999 -999
0.12537031 -0.00813558 0.00000000 0.54508829 -0.00973288 0.04078348 -999 -999
0.12689129 -0.00791225 0.00000000 0.55170127 0.00073555 0.04068292 -999 -999
0.12841186 -0.00768624 0.00000000 0.55831243 0.01126067 0.04058560 -999 -999
0.12993203 -0.00745772 0.00000000 0.56492185 0.02180020 0.04049309 -999 -999
0.13145181 -0.00722686 0.00000000 0.57152961 0.03234955 0.04039971 -999 -999
0.13297123 -0.00699383 0.00000000 0.57813579 0.04294496 0.04030808 -999 -999
0.13449031 -0.00675878 0.00000000 0.58474048 0.05353853 0.04021825 -999 -999
0.13600907 -0.00652189 0.00000000 0.59134376 0.06414017 0.04012905 -999 -999
0.13752752 -0.00628333 0.00000000 0.59794575 0.07477469 0.04004221 -999 -999
0.13904570 -0.00604329 0.00000000 0.60454653 0.08538914 0.03995460 -999 -999
0.14056364 -0.00580197 0.00000000 0.61114624 0.09600583 0.03986951 -999 -999
0.14208135 -0.00555956 0.00000000 0.61774501 0.10659457 0.03978822 -999 -999
0.14359888 -0.00531625 0.00000000 0.62434294 0.11714876 0.03970581 -999 -999
0.14511623 -0.00507224 0.00000000 0.63094013 0.12771226 0.03962472 -999 -999
0.14663346 -0.00482774 0.00000000 0.63753677 0.13823384 0.03954524 -999 -999
0.14815058 -0.00458299 0.00000000 0.64413297 0.14871633 0.03946634 -999 -999
0.14966765 -0.00433822 0.00000000 0.65072891 0.15917719 0.03938842 -999 -999
0.15118469 -0.00409367 0.00000000 0.65732473 0.16956931 0.03931039 -999 -999
0.15270174 -0.00384960 0.00000000 0.66392060 0.17991527 0.03923407 -999 -999
0.15421884 -0.00360628 0.00000000 0.67051671 0.19019531 0.03915815 -999 -999
0.15573605 -0.00336400 0.00000000 0.67711324 0.20039024 0.03908275 -999 -999
0.15725339 -0.00312308 0.00000000 0.68371041 0.21051560 0.03900957 -999 -999
0.15877094 -0.00288387 0.00000000 0.69030842 0.22049322 0.03893680 -999 -999
0.16028872 -0.00264672 0.00000000 0.69690750 0.23041321 0.03886581 -999 -999
0.16180681 -0.00241201 0.00000000 0.70350789 0.24011221 0.03879547 -999 -999
0.16332526 -0.00218017 0.00000000 0.71010983 0.24969722 0.03873082 -999 -999
0.16484412 -0.00195162 0.00000000 0.71671357 0.25907618 0.03866853 -999 -999
0.16636346 -0.00172685 0.00000000 0.72331938 0.26822063 0.03861176 -999 -999
0.16788333 -0.00150635 0.00000000 0.72992752 0.27717298 0.03856221 -999 -999
0.16940380 -0.00129064 0.00000000 0.73653825 0.28577290 0.03851627 -999 -999
0.17092492 -0.00108026 0.00000000 0.74315181 0.29415081 0.03849015 -999 -999
0.17244674 -0.00087576 0.00000000 0.74976844 0.30214602 0.03846464 -999 -999
0.17396932 -0.00067774 0.00000000 0.75638835 0.30979803 0.03845982 -999 -999
0.17549270 -0.00048680 0.00000000 0.76301175 0.31704939 0.03846898 -999 -999
0.17701692 -0.00030354 0.00000000 0.76963879 0.32391278 0.03850017 -999 -999
0.17854200 -0.00012856 0.00000000 0.77626959 0.33025629 0.03854846 -999 -999
0.18006797 0.00003756 0.00000000 0.78290422 0.33615795 0.03862281 -999 -999
0.18159482 0.00019424 0.00000000 0.78954269 0.34154204 0.03872759 -999 -999
0.18312255 0.00034094 0.00000000 0.79618498 0.34635774 0.03886115 -999 -999
0.18465113 0.00047714 0.00000000 0.80283098 0.35064622 0.03902907 -999 -999
0.18618053 0.00060231 0.00000000 0.80948056 0.35424197 0.03923063 -999 -999
0.18771070 0.00071604 0.00000000 0.81613350 0.35732300 0.03948815 -999 -999
0.18924158 0.00081799 0.00000000 0.82278949 0.35965536 0.03978127 -999 -999
0.19077309 0.00090783 0.00000000 0.82944823 0.36133409 0.04012473 -999 -999
0.19230515 0.00098530 0.00000000 0.83610935 0.36223200 0.04051931 -999 -999
0.19383766 0.00105024 0.00000000 0.84277242 0.36259769 0.04099237 -999 -999
0.19537051 0.00110257 0.00000000 0.84943701 0.36196476 0.04150019 -999 -999
0.19690361 0.00114231 0.00000000 0.85610264 0.36067981 0.04209792 -999 -999
0.19843684 0.00116953 0.00000000 0.86276885 0.35853105 0.04274988 -999 -999
0.19997009 0.00118435 0.00000000 0.86943519 0.35563288 0.04348845 -999 -999
0.20148442 0.00118704 0.00000000 0.87601920 0.35201662 0.04430146 -999 -999
0.20292661 0.00117883 0.00000000 0.88228961 0.34768876 0.04514438 -999 -999
0.20430004 0.00116149 0.00000000 0.88826105 0.34301605 0.04604051 -999 -999
0.20560794 0.00113657 0.00000000 0.89394756 0.33780386 0.04694939 -999 -999
0.20685339 0.00110546 0.00000000 0.89936257 0.33235960 0.04790683 -999 -999
0.20803936 0.00106933 0.00000000 0.90451894 0.32657894 0.04887798 -999 -999
0.20916866 0.00102922 0.00000000 0.90942896 0.32056229 0.04987466 -999 -999
0.21024400 0.00098599 0.00000000 0.91410434 0.31441518 0.05089459 -999 -999
0.21126794 0.00094041 0.00000000 0.91855627 0.30811127 0.05192795 -999 -999
0.21224294 0.00089308 0.00000000 0.92279541 0.30171649 0.05297841 -999 -999
0.21317134 0.00084456 0.00000000 0.92683192 0.29525978 0.05404736 -999 -999
0.21405537 0.00079528 0.00000000 0.93067551 0.28875011 0.05512598 -999 -999
0.21489714 0.00074562 0.00000000 0.93433539 0.28218271 0.05621706 -999 -999
0.21569868 0.00069591 0.00000000 0.93782036 0.27560299 0.05732066 -999 -999
0.21646192 0.00064640 0.00000000 0.94113877 0.26902402 0.05843655 -999 -999
0.21718868 0.00059731 0.00000000 0.94429860 0.26243316 0.05956054 -999 -999
0.21788072 0.00054882 0.00000000 0.94730746 0.25584578 0.06069533 -999 -999
0.21853969 0.00050108 0.00000000 0.95017255 0.24926872 0.06183968 -999 -999
0.21916717 0.00045422 0.00000000 0.95290075 0.24270467 0.06299374 -999 -999
0.21976469 0.00040832 0.00000000 0.95549863 0.23615750 0.06415717 -999 -999
0.22033366 0.00036347 0.00000000 0.95797241 0.22962322 0.06532884 -999 -999
0.22087545 0.00031973 0.00000000 0.96032804 0.22311834 0.06651083 -999 -999
0.22139137 0.00027713 0.00000000 0.96257117 0.21662530 0.06769948 -999 -999
0.22188265 0.00023573 0.00000000 0.96470717 0.21016679 0.06889868 -999 -999
0.22235047 0.00019552 0.00000000 0.96674116 0.20371456 0.07010521 -999 -999
0.22279595 0.00015654 0.00000000 0.96867806 0.19729942 0.07132217 -999 -999
0.22322017 0.00011877 0.00000000 0.97052246 0.19088659 0.07254643 -999 -999
0.22362413 0.00008223 0.00000000 0.97227882 0.18450694 0.07378145 -999 -999
0.22400880 0.00004690 0.00000000 0.97395132 0.17813428 0.07502422 -999 -999
0.22437512 0.00001277 0.00000000 0.97554400 0.17178186 0.07627729 -999 -999
0.22472395 -0.00002016 0.00000000 0.97706065 0.16545165 0.07753866 -999 -999
0.22505613 -0.00005192 0.00000000 0.97850493 0.15913078 0.07880864 -999 -999
0.22537246 -0.00008252 0.00000000 0.97988027 0.15284768 0.08008739 -999 -999
0.22567370 -0.00011199 0.00000000 0.98118999 0.14656858 0.08137345 -999 -999
0.22596056 -0.00014036 0.00000000 0.98243721 0.14031860 0.08267008 -999 -999
0.22623373 -0.00016766 0.00000000 0.98362492 0.13405484 0.08397633 -999 -999
0.22649387 -0.00019391 0.00000000 0.98475596 0.12780069 0.08529529 -999 -999
0.22674160 -0.00021916 0.00000000 0.98583303 0.12152074 0.08662603 -999 -999
0.22697751 -0.00024341 0.00000000 0.98685872 0.11524374 0.08797036 -999 -999
0.22720216 -0.00026671 0.00000000 0.98783548 0.10893809 0.08932718 -999 -999
0.22741610 -0.00028907 0.00000000 0.98876564 0.10263021 0.09069852 -999 -999
0.22761983 -0.00031053 0.00000000 0.98965145 0.09628467 0.09208416 -999 -999
0.22781385 -0.00033113 0.00000000 0.99049499 0.08992200 0.09348731 -999 -999
0.22799861 -0.00035088 0.00000000 0.99129831 0.08349396 0.09490941 -999 -999
0.22817456 -0.00036982 0.00000000 0.99206331 0.07701876 0.09635468 -999 -999
0.22834212 -0.00038797 0.00000000 0.99279182 0.07044825 0.09782523 -999 -999
0.22850169 -0.00040538 0.00000000 0.99348560 0.06379304 0.09932689 -999 -999
0.22865364 -0.00042206 0.00000000 0.99414628 0.05698112 0.10086618 -999 -999
0.22879835 -0.00043805 0.00000000 0.99477545 0.05002074 0.10245089 -999 -999
0.22893616 -0.00045338 0.00000000 0.99537462 0.04280579 0.10409396 -999 -999
0.22906740 -0.00046805 0.00000000 0.99594521 0.03536903 0.10580062 -999 -999
0.22919238 -0.00048210 0.00000000 0.99648860 0.02750103 0.10760376 -999 -999
0.22931140 -0.00049555 0.00000000 0.99700609 0.01942507 0.10947853 -999 -999
0.22942475 -0.00050841 0.00000000 0.99749890 0.01032578 0.11158155 -999 -999
0.22953269 -0.00052071 0.00000000 0.99796822 0.00177359 0.11359520 -999 -999
0.22963549 -0.00053245 0.00000000 0.99841518 -0.01162569 0.11663804 -999 -999
0.22973339 -0.00054366 0.00000000 0.99884084 -0.01282842 0.11801419 -999 -999
0.22982663 -0.00055434 0.00000000 0.99924623 -0.06488742 0.12413339 -999 -999
0.22991543 -0.00056453 0.00000000 0.99963231 0.04817832 0.12580206 -999 -999
0.23000000 -0.00057424 0.00000000 1.00000000 -0.31548449 0.14477823 -999 -999
0.23000000 -0.00049216 0.00000000 1.00000000 -0.07672778 0.12699212 -999 -999
0.23000000 -0.00041007 0.00000000 1.00000000 -0.03711805 0.12544718 -999 -999
0.23000000 -0.00032799 0.00000000 1.00000000 -0.05884224 0.12654713 -999 -999
0.23000000 -0.00024591 0.00000000 1.00000000 -0.05786792 0.12819403 -999 -999
0.23000000 -0.00016382 0.00000000 1.00000000 -0.06027792 0.12781654 -999 -999
0.23000000 -0.00008174 0.00000000 1.00000000 -0.06065114 0.12697300 -999 -999
0.23000000 0.00000035 0.00000000 1.00000000 -0.06075736 0.12602799 -999 -999
0.23000000 0.00008243 0.00000000 1.00000000 -0.06063385 0.12511323 -999 -999
0.23000000 0.00016451 0.00000000 1.00000000 -0.06055776 0.12427930 -999 -999
0.23000000 0.00024660 0.00000000 1.00000000 -0.06023422 0.12363878 -999 -999
0.23000000 0.00032868 0.00000000 1.00000000 -0.05995703 0.12263228 -999 -999
0.23000000 0.00041076 0.00000000 1.00000000 -0.05729756 0.12420078 -999 -999
0.23000000 0.00049285 0.00000000 1.00000000 -0.06518323 0.12080444 -999 -999
0.23000000 0.00057493 0.00000000 1.00000000 -0.05646025 0.10839942 -999 -999
0.22991646 0.00059127 0.00000000 0.99963677 -0.05104788 0.13094443 -999 -999
0.22982874 0.00060842 0.00000000 0.99925539 -0.05872285 0.12130260 -999 -999
0.22973664 0.00062644 0.00000000 0.99885494 -0.05695194 0.12313363 -999 -999
0.22963993 0.00064537 0.00000000 0.99843448 -0.05762211 0.12344797 -999 -999
0.22953839 0.00066525 0.00000000 0.99799300 -0.05809287 0.12379300 -999 -999
0.22943177 0.00068613 0.00000000 0.99752944 -0.05867961 0.12411456 -999 -999
0.22931982 0.00070804 0.00000000 0.99704271 -0.05929826 0.12444527 -999 -999
0.22920227 0.00073104 0.00000000 0.99653162 -0.05995976 0.12474816 -999 -999
0.22907884 0.00075518 0.00000000 0.99599497 -0.06064340 0.12506665 -999 -999
0.22894924 0.00078051 0.00000000 0.99543149 -0.06137108 0.12536435 -999 -999
0.22881316 0.00080710 0.00000000 0.99483981 -0.06212379 0.12567445 -999 -999
0.22867027 0.00083501 0.00000000 0.99421855 -0.06292007 0.12597397 -999 -999
0.22852023 0.00086431 0.00000000 0.99356621 -0.06374317 0.12628486 -999 -999
0.22836269 0.00089505 0.00000000 0.99288125 -0.06461130 0.12658982 -999 -999
0.22819726 0.00092731 0.00000000 0.99216201 -0.06550623 0.12690589 -999 -999
0.22802356 0.00096116 0.00000000 0.99140680 -0.06644873 0.12721604 -999 -999
0.22784117 0.00099667 0.00000000 0.99061379 -0.06741657 0.12753686 -999 -999
0.22764966 0.00103392 0.00000000 0.98978111 -0.06843464 0.12784824 -999 -999
0.22744856 0.00107299 0.00000000 0.98890676 -0.06947594 0.12816885 -999 -999
0.22723739 0.00111398 0.00000000 0.98798866 -0.07056950 0.12847417 -999 -999
0.22701566 0.00115696 0.00000000 0.98702461 -0.07168341 0.12878504 -999 -999
0.22678283 0.00120204 0.00000000 0.98601232 -0.07285075 0.12907266 -999 -999
0.22653835 0.00124931 0.00000000 0.98494936 -0.07403507 0.12935956 -999 -999
0.22628163 0.00129888 0.00000000 0.98383318 -0.07527247 0.12961375 -999 -999
0.22601206 0.00135084 0.00000000 0.98266114 -0.07652442 0.12985827 -999 -999
0.22572900 0.00140532 0.00000000 0.98143042 -0.07782631 0.13005919 -999 -999
0.22543176 0.00146242 0.00000000 0.98013808 -0.07914535 0.13023880 -999 -999
0.22511964 0.00152229 0.00000000 0.97878105 -0.08050492 0.13036744 -999 -999
0.22479190 0.00158503 0.00000000 0.97735607 -0.08189372 0.13045671 -999 -999
0.22444774 0.00165079 0.00000000 0.97585974 -0.08330727 0.13049417 -999 -999
0.22408635 0.00171971 0.00000000 0.97428848 -0.08476659 0.13046994 -999 -999
0.22370686 0.00179192 0.00000000 0.97263854 -0.08623631 0.13039525 -999 -999
0.22330837 0.00186757 0.00000000 0.97090596 -0.08776578 0.13023682 -999 -999
0.22288992 0.00194683 0.00000000 0.96908661 -0.08930293 0.13002641 -999 -999
0.22245051 0.00202987 0.00000000 0.96717613 -0.09090398 0.12972039 -999 -999
0.22198909 0.00211686 0.00000000 0.96516997 -0.09252531 0.12935155 -999 -999
0.22150457 0.00220798 0.00000000 0.96306333 -0.09420810 0.12888315 -999 -999
0.22099577 0.00230345 0.00000000 0.96085118 -0.09593150 0.12833898 -999 -999
0.22046149 0.00240345 0.00000000 0.95852823 -0.09771079 0.12769291 -999 -999
0.21990045 0.00250822 0.00000000 0.95608893 -0.09955967 0.12695450 -999 -999
0.21931132 0.00261797 0.00000000 0.95352747 -0.10145358 0.12612017 -999 -999
0.21869268 0.00273297 0.00000000 0.95083774 -0.10346035 0.12516533 -999 -999
0.21804307 0.00285347 0.00000000 0.94801333 -0.10550490 0.12413353 -999 -999
0.21736092 0.00297974 0.00000000 0.94504748 -0.10767228 0.12295990 -999 -999
0.21664462 0.00311207 0.00000000 0.94193314 -0.10993136 0.12168797 -999 -999
0.21589246 0.00325077 0.00000000 0.93866289 -0.11228897 0.12029480 -999 -999
0.21510265 0.00339617 0.00000000 0.93522893 -0.11478005 0.11876061 -999 -999
0.21427332 0.00354862 0.00000000 0.93162311 -0.11740112 0.11710972 -999 -999
0.21340247 0.00370849 0.00000000 0.92783682 -0.12014684 0.11530520 -999 -999
0.21248805 0.00387615 0.00000000 0.92386107 -0.12314424 0.11333410 -999 -999
0.21152787 0.00405202 0.00000000 0.91968638 -0.12612636 0.11129614 -999 -999
0.21051965 0.00423652 0.00000000 0.91530284 -0.12954456 0.10899050 -999 -999
0.20946100 0.00443009 0.00000000 0.91069999 -0.13305266 0.10663976 -999 -999
0.20834938 0.00463317 0.00000000 0.90586687 -0.13704268 0.10411211 -999 -999
0.20718215 0.00484623 0.00000000 0.90079194 -0.14093787 0.10155889 -999 -999
0.20595652 0.00506976 0.00000000 0.89546313 -0.14561492 0.09865893 -999 -999
0.20466958 0.00530427 0.00000000 0.88986773 -0.15023406 0.09576186 -999 -999
0.20331824 0.00555025 0.00000000 0.88399234 -0.15534024 0.09266292 -999 -999
0.20189927 0.00580817 0.00000000 0.87782292 -0.16087206 0.08927631 -999 -999
0.20040928 0.00607858 0.00000000 0.87134469 -0.16698566 0.08581059 -999 -999
0.19890049 0.00635186 0.00000000 0.86478476 -0.17344408 0.08252603 -999 -999
0.19739460 0.00662398 0.00000000 0.85823738 -0.17969193 0.07925188 -999 -999
0.19589134 0.00689487 0.00000000 0.85170148 -0.18711709 0.07603769 -999 -999
0.19439047 0.00716446 0.00000000 0.84517598 -0.19380360 0.07328485 -999 -999
0.19289175 0.00743264 0.00000000 0.83865977 -0.20117644 0.07043742 -999 -999
0.19139490 0.00769928 0.00000000 0.83215176 -0.20841768 0.06781490 -999 -999
0.18989969 0.00796422 0.00000000 0.82565082 -0.21669800 0.06531228 -999 -999
0.18840584 0.00822731 0.00000000 0.81915584 -0.22444095 0.06332784 -999 -999
0.18691310 0.00848833 0.00000000 0.81266567 -0.23263065 0.06119814 -999 -999
0.18542120 0.00874702 0.00000000 0.80617915 -0.24107025 0.05967009 -999 -999
0.18392986 0.00900309 0.00000000 0.79969506 -0.25008323 0.05815845 -999 -999
0.18243881 0.00925619 0.00000000 0.79321220 -0.25889855 0.05752980 -999 -999
0.18094775 0.00950598 0.00000000 0.78672936 -0.26704143 0.05640136 -999 -999
0.17945642 0.00975206 0.00000000 0.78024530 -0.27691525 0.05633513 -999 -999
0.17796453 0.00999404 0.00000000 0.77375882 -0.28541048 0.05681139 -999 -999
0.17647180 0.01023152 0.00000000 0.76726870 -0.29579230 0.05791231 -999 -999
0.17497797 0.01046411 0.00000000 0.76077378 -0.30515998 0.05960008 -999 -999
0.17348278 0.01069150 0.00000000 0.75427294 -0.31506581 0.06164567 -999 -999
0.17198597 0.01091338 0.00000000 0.74776508 -0.32539449 0.06424266 -999 -999
0.17048731 0.01112951 0.00000000 0.74124917 -0.33543082 0.06705573 -999 -999
0.16898657 0.01133970 0.00000000 0.73472422 -0.34577977 0.07010875 -999 -999
0.16748354 0.01154384 0.00000000 0.72818929 -0.35626679 0.07334062 -999 -999
0.16597800 0.01174192 0.00000000 0.72164350 -0.36687266 0.07656259 -999 -999
0.16446977 0.01193394 0.00000000 0.71508597 -0.37705288 0.07977853 -999 -999
0.16295865 0.01211994 0.00000000 0.70851586 -0.38810347 0.08262483 -999 -999
0.16144443 0.01230003 0.00000000 0.70193232 -0.39721873 0.08544684 -999 -999
0.15992694 0.01247431 0.00000000 0.69533452 -0.40621613 0.08876074 -999 -999
0.15840597 0.01264292 0.00000000 0.68872162 -0.41632854 0.09238507 -999 -999
0.15688134 0.01280599 0.00000000 0.68209277 -0.42607544 0.09602606 -999 -999
0.15540565 0.01295831 0.00000000 0.67567675 -0.43569106 0.09970164 -999 -999
0.15399975 0.01309849 0.00000000 0.66956411 -0.44528048 0.10301713 -999 -999
0.15266036 0.01322767 0.00000000 0.66374070 -0.45302456 0.10684020 -999 -999
0.15138439 0.01334684 0.00000000 0.65819301 -0.46109649 0.11065196 -999 -999
0.15016887 0.01345690 0.00000000 0.65290812 -0.46906072 0.11445463 -999 -999
0.14901095 0.01355867 0.00000000 0.64787370 -0.47644225 0.11818153 -999 -999
0.14790794 0.01365286 0.00000000 0.64307799 -0.48347262 0.12198416 -999 -999
0.14685724 0.01374012 0.00000000 0.63850975 -0.49043619 0.12561568 -999 -999
0.14585640 0.01382105 0.00000000 0.63415827 -0.49687595 0.12933281 -999 -999
