#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SPECTRAL CONTENT SUBMITTAL FORM (Version 6 - February 10, 2025)
#
# Data Set Title 027.03: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
# 
#       NOMENCLATURE:
#               FREQ:   Frequency (Hz)
#                PSD:   Pressure power spectral content
#			<p(Pa^2)> for ONERA OAT15A and <Cp[1/Hz]> for JAXA CRMWB/CRMWBNP
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       JAXA CRMWB   (Common Research Model Wing/Body)
#                       JAXA CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#   DATA LOCATIONS: 	ONERA OAT15A:	  	provide spectral content at x/c=0.45 (Kulite 7)
# 			JAXA CRMWB/CRMWBNP: 	x/c=0.3040 (section E, eta=0.5) and x/c=0.7903 (section E, eta=0.5).
# 					 	x/c=0.3097 (section F, eta=0.6) and x/c=0.7677 (section F, eta=0.6).
#				  		Refer to https://cfdws.chofu.jaxa.jp/apc/dpw/upc.html
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "027.03"
# Column       1       2
VARIABLES =   "FREQ"  "PSD"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "027.03"
DATASETAUXDATA SubmissionDate  = "18/03/2025"
DATASETAUXDATA Name            = "Michael Candon, Truman Gerner"
DATASETAUXDATA Email           = "candon.michael@rmit.edu.au, s4134495@student.rmit.edu.au"
DATASETAUXDATA Institution     = "RMIT"
DATASETAUXDATA SolverName      = "Fluent 2024 R2"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SST-kw (with curvature correction)"
DATASETAUXDATA GridId          = "Multiblock hexahedral"
DATASETAUXDATA Notes           = "For GRID_SIZE: L3, ALPHA: 3.10 - Buffet was not observed, however, simulation was not run for long enough to achieve a completely stable flowfield.
			          For GRID_SIZE: L2, ALPHA: 3.10 - Buffet was observed, but the simulation was not run for long enough to achieve a stable flow LCO.
				  We recorded our surface data every 10 physical time-steps. The dt, CTU-start, and CTU-average are given based on our flow-field sampling frequency, not the physical time-step used in the CFD simulation which is an order of magnitude smaller."


ZONE T="027.03 - ALPHA 3.10 - x/c = 0.45"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.7300"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "3.10"
AUXDATA x/c     	= "0.45"
AUXDATA Section         = ""
AUXDATA Dt              = "5e-05"
AUXDATA CtuStart        = "235.66490"
AUXDATA CtuAvg          = "3000"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-1"
	2000.00  0.000000040831972
	2013.33  0.000000040239850
	2026.67  0.000000040011147
	2040.00  0.000000039485996
	2053.33  0.000000037109991
	2066.67  0.000000038404637
	2080.00  0.000000037808019
	2093.33  0.000000037515083
	2106.67  0.000000037451972
	2120.00  0.000000037568256
	2133.33  0.000000033443557
	2146.67  0.000000034872238
	2160.00  0.000000034814216
	2173.33  0.000000034468180
	2186.67  0.000000034279770
	2200.00  0.000000034245955
	2213.33  0.000000032821401
	2226.67  0.000000032824054
	2240.00  0.000000032502748
	2253.33  0.000000032212070
	2266.67  0.000000032264426
	2280.00  0.000000031466946
	2293.33  0.000000030743364
	2306.67  0.000000030669201
	2320.00  0.000000030439206
	2333.33  0.000000030169565
	2346.67  0.000000030016137
	2360.00  0.000000029105822
	2373.33  0.000000029100824
	2386.67  0.000000028770098
	2400.00  0.000000028475002
	2413.33  0.000000028136599
	2426.67  0.000000028457877
	2440.00  0.000000027622931
	2453.33  0.000000027113702
	2466.67  0.000000026883048
	2480.00  0.000000026652315
	2493.33  0.000000026498678
	2506.67  0.000000026454328
	2520.00  0.000000025817711
	2533.33  0.000000025624143
	2546.67  0.000000025385956
	2560.00  0.000000025191238
	2573.33  0.000000024697833
	2586.67  0.000000026562509
	2600.00  0.000000024609400
	2613.33  0.000000024405176
	2626.67  0.000000024171469
	2640.00  0.000000023820601
	2653.33  0.000000023928956
	2666.67  0.000000023192686
	2680.00  0.000000023129035
	2693.33  0.000000022940036
	2706.67  0.000000022762530
	2720.00  0.000000022652379
	2733.33  0.000000021970965
	2746.67  0.000000022214503
	2760.00  0.000000021865053
	2773.33  0.000000021724704
	2786.67  0.000000021585590
	2800.00  0.000000021192124
	2813.33  0.000000021257794
	2826.67  0.000000020742056
	2840.00  0.000000020735121
	2853.33  0.000000020510945
	2866.67  0.000000020383146
	2880.00  0.000000020187023
	2893.33  0.000000020306741
	2906.67  0.000000020022210
	2920.00  0.000000019871849
	2933.33  0.000000019642941
	2946.67  0.000000019521391
	2960.00  0.000000019077259
	2973.33  0.000000019053117
	2986.67  0.000000019002619
	3000.00  0.000000018736116
	3013.33  0.000000018606947
	3026.67  0.000000018432492
	3040.00  0.000000018438350
	3053.33  0.000000018198909
	3066.67  0.000000018039898
	3080.00  0.000000017905240
	3093.33  0.000000017784564
	3106.67  0.000000017609762
	3120.00  0.000000017737434
	3133.33  0.000000017305365
	3146.67  0.000000017283591
	3160.00  0.000000017109717
	3173.33  0.000000016942893
	3186.67  0.000000017154089
	3200.00  0.000000016467590
	3213.33  0.000000016381941
	3226.67  0.000000016360744
	3240.00  0.000000016226756
	3253.33  0.000000016249260
	3266.67  0.000000015797335
	3280.00  0.000000015761064
	3293.33  0.000000015928048
	3306.67  0.000000015662905
	3320.00  0.000000015569962
	3333.33  0.000000015373389
	3346.67  0.000000015344579
	3360.00  0.000000015475987
	3373.33  0.000000015101924
	3386.67  0.000000014989571
	3400.00  0.000000014875644
	3413.33  0.000000014745121
	3426.67  0.000000014688907
	3440.00  0.000000014554137
	3453.33  0.000000014489472
	3466.67  0.000000014485538
	3480.00  0.000000014165135
	3493.33  0.000000014247280
	3506.67  0.000000014095828
	3520.00  0.000000014040344
	3533.33  0.000000013946374
	3546.67  0.000000013746089
	3560.00  0.000000013704240
	3573.33  0.000000013339301
	3586.67  0.000000013608007
	3600.00  0.000000013407065
	3613.33  0.000000013286751
	3626.67  0.000000013353501
	3640.00  0.000000013190321
	3653.33  0.000000013188023
	3666.67  0.000000013074146
	3680.00  0.000000012902163
	3693.33  0.000000012931365
	3706.67  0.000000012803359
	3720.00  0.000000012725382
	3733.33  0.000000012816338
	3746.67  0.000000012502336
	3760.00  0.000000012483622
	3773.33  0.000000012432787
	3786.67  0.000000012367987
	3800.00  0.000000012237735
	3813.33  0.000000012177871
	3826.67  0.000000012102794
	3840.00  0.000000012015934
	3853.33  0.000000011997472
	3866.67  0.000000011965875
	3880.00  0.000000011955946
	3893.33  0.000000011708124
	3906.67  0.000000011704168
	3920.00  0.000000011581112
	3933.33  0.000000011568295
	3946.67  0.000000011483366
	3960.00  0.000000011373450
	3973.33  0.000000011336048
	3986.67  0.000000011236411
	4000.00  0.000000011196463
	4013.33  0.000000011087845
	4026.67  0.000000011139582
	4040.00  0.000000010976047
	4053.33  0.000000010946344
	4066.67  0.000000010866380
	4080.00  0.000000010710669
	4093.33  0.000000010743219
	4106.67  0.000000010561336
	4120.00  0.000000010651586
	4133.33  0.000000010577088
	4146.67  0.000000010483305
	4160.00  0.000000010419351
	4173.33  0.000000010391854
	4186.67  0.000000010265165
	4200.00  0.000000010299140
	4213.33  0.000000010253459
	4226.67  0.000000010151323
	4240.00  0.000000010086361
	4253.33  0.000000009872397
	4266.67  0.000000010113313
	4280.00  0.000000009998592
	4293.33  0.000000009904599
	4306.67  0.000000009880972
	4320.00  0.000000009718398
	4333.33  0.000000009793714
	4346.67  0.000000009746153
	4360.00  0.000000009666905
	4373.33  0.000000009622097
	4386.67  0.000000009551922
	4400.00  0.000000009492101
	4413.33  0.000000009608512
	4426.67  0.000000009678414
	4440.00  0.000000009506655
	4453.33  0.000000009515350
	4466.67  0.000000009383149
	4480.00  0.000000009378944
	4493.33  0.000000009174425
	4506.67  0.000000009090455
	4520.00  0.000000009006108
	4533.33  0.000000008988006
	4546.67  0.000000008901812
	4560.00  0.000000009111671
	4573.33  0.000000008857423
	4586.67  0.000000008810062
	4600.00  0.000000008837951
	4613.33  0.000000008952977
	4626.67  0.000000008893036
	4640.00  0.000000008620651
	4653.33  0.000000008585281
	4666.67  0.000000008596842
	4680.00  0.000000008581189
	4693.33  0.000000008520316
	4706.67  0.000000008427571
	4720.00  0.000000008482197
	4733.33  0.000000008568436
	4746.67  0.000000008456471
	4760.00  0.000000008424811
	4773.33  0.000000008464045
	4786.67  0.000000008339136
	4800.00  0.000000008266789
	4813.33  0.000000008125730
	4826.67  0.000000008139618
	4840.00  0.000000008078671
	4853.33  0.000000008163050
	4866.67  0.000000008199563
	4880.00  0.000000007745931
	4893.33  0.000000007974226
	4906.67  0.000000007932283
	4920.00  0.000000007960169
	4933.33  0.000000007900433
	4946.67  0.000000007793198
	4960.00  0.000000007955760
	4973.33  0.000000007843217
	4986.67  0.000000007758088
	5000.00  0.000000007757635
	5013.33  0.000000007568389
	5026.67  0.000000007808898
	5040.00  0.000000007571821
	5053.33  0.000000007595477
	5066.67  0.000000007544151
	5080.00  0.000000007535518
	5093.33  0.000000007591843
	5106.67  0.000000007460955
	5120.00  0.000000007418194
	5133.33  0.000000007411736
	5146.67  0.000000007366585
	5160.00  0.000000007315333
	5173.33  0.000000007277489
	5186.67  0.000000007208629
	5200.00  0.000000007192944
	5213.33  0.000000007205952
	5226.67  0.000000007133880
	5240.00  0.000000007177052
	5253.33  0.000000007420220
	5266.67  0.000000007223310
	5280.00  0.000000007179628
	5293.33  0.000000007139325
	5306.67  0.000000007011128
	5320.00  0.000000007118693
	5333.33  0.000000007088466
	5346.67  0.000000006953366
	5360.00  0.000000006905130
	5373.33  0.000000006933878
	5386.67  0.000000007004982
	5400.00  0.000000006945078
	5413.33  0.000000006739235
	5426.67  0.000000006777478
	5440.00  0.000000006793572
	5453.33  0.000000006783864
	5466.67  0.000000006787967
	5480.00  0.000000006839722
	5493.33  0.000000006663463
	5506.67  0.000000006673273
	5520.00  0.000000006615690
	5533.33  0.000000006631005
	5546.67  0.000000006349571
	5560.00  0.000000006596497
	5573.33  0.000000006584111
	5586.67  0.000000006527032
	5600.00  0.000000006561768
	5613.33  0.000000006555139
	5626.67  0.000000006588347
	5640.00  0.000000006464727
	5653.33  0.000000006373829
	5666.67  0.000000006435902
	5680.00  0.000000006431378
	5693.33  0.000000006385018
	5706.67  0.000000006504622
	5720.00  0.000000006341522
	5733.33  0.000000006335189
	5746.67  0.000000006319854
	5760.00  0.000000006243244
	5773.33  0.000000006269597
	5786.67  0.000000006166145
	5800.00  0.000000006220314
	5813.33  0.000000006162071
	5826.67  0.000000006118987
	5840.00  0.000000006247901
	5853.33  0.000000006118825
	5866.67  0.000000006141949
	5880.00  0.000000006064676
	5893.33  0.000000006081652
	5906.67  0.000000006056576
	5920.00  0.000000006028400
	5933.33  0.000000005950525
	5946.67  0.000000005878803
	5960.00  0.000000005941438
	5973.33  0.000000005969295
	5986.67  0.000000005934570
	6000.00  0.000000005904048
	6013.33  0.000000005927293
	6026.67  0.000000005886378
	6040.00  0.000000005898524
	6053.33  0.000000005835984
	6066.67  0.000000005877253
	6080.00  0.000000006009398
	6093.33  0.000000005750137
	6106.67  0.000000005817380
	6120.00  0.000000005750311
	6133.33  0.000000005740636
	6146.67  0.000000005714039
	6160.00  0.000000005719835
	6173.33  0.000000005658151
	6186.67  0.000000005635391
	6200.00  0.000000005580639
	6213.33  0.000000005539831
	6226.67  0.000000005632347
	6240.00  0.000000005688471
	6253.33  0.000000005525195
	6266.67  0.000000005604426
	6280.00  0.000000005602263
	6293.33  0.000000005649267
	6306.67  0.000000005492469
	6320.00  0.000000005470466
	6333.33  0.000000005561675
	6346.67  0.000000005508623
	6360.00  0.000000005519461
	6373.33  0.000000005507318
	6386.67  0.000000005561886
	6400.00  0.000000005277820
	6413.33  0.000000005387579
	6426.67  0.000000005407507
	6440.00  0.000000005390821
	6453.33  0.000000005202054
	6466.67  0.000000005367829
	6480.00  0.000000005363435
	6493.33  0.000000005421507
	6506.67  0.000000005328894
	6520.00  0.000000005370318
	6533.33  0.000000005331968
	6546.67  0.000000005198343
	6560.00  0.000000005312996
	6573.33  0.000000005213412
	6586.67  0.000000005209893
	6600.00  0.000000005186145
	6613.33  0.000000005183981
	6626.67  0.000000005151247
	6640.00  0.000000005205983
	6653.33  0.000000005146917
	6666.67  0.000000005096884
	6680.00  0.000000005207792
	6693.33  0.000000005166862
	6706.67  0.000000005062008
	6720.00  0.000000005097250
	6733.33  0.000000005089298
	6746.67  0.000000005130879
	6760.00  0.000000005054634
	6773.33  0.000000004999771
	6786.67  0.000000005130068
	6800.00  0.000000005027662
	6813.33  0.000000005020510
	6826.67  0.000000005035806
	6840.00  0.000000005012824
	6853.33  0.000000005024287
	6866.67  0.000000004876678
	6880.00  0.000000004918128
	6893.33  0.000000004869253
	6906.67  0.000000004914965
	6920.00  0.000000004997270
	6933.33  0.000000004866374
	6946.67  0.000000004917193
	6960.00  0.000000004919265
	6973.33  0.000000004961001
	6986.67  0.000000005019684
	7000.00  0.000000004727234
	7013.33  0.000000004831562
	7026.67  0.000000004833114
	7040.00  0.000000004838030
	7053.33  0.000000004817109
	7066.67  0.000000004567892
	7080.00  0.000000005040748
	7093.33  0.000000004730406
	7106.67  0.000000004804642
	7120.00  0.000000004750766
	7133.33  0.000000004745006
	7146.67  0.000000005144125
	7160.00  0.000000004757017
	7173.33  0.000000004781868
	7186.67  0.000000004774025
	7200.00  0.000000004833802
	7213.33  0.000000004912213
	7226.67  0.000000004017784
	7240.00  0.000000004646439
	7253.33  0.000000004689542
	7266.67  0.000000004652581
	7280.00  0.000000004591159
	7293.33  0.000000004499700
	7306.67  0.000000004697209
	7320.00  0.000000004722405
	7333.33  0.000000004670187
	7346.67  0.000000004700018
	7360.00  0.000000004764592
	7373.33  0.000000004637155
	7386.67  0.000000004390440
	7400.00  0.000000004556577
	7413.33  0.000000004520734
	7426.67  0.000000004558818
	7440.00  0.000000004251524
	7453.33  0.000000004600628
	7466.67  0.000000004621198
	7480.00  0.000000004595100
	7493.33  0.000000004563576
	7506.67  0.000000004517207
	7520.00  0.000000004632881
	7533.33  0.000000004419730
	7546.67  0.000000004606935
	7560.00  0.000000004514421
	7573.33  0.000000004572156
	7586.67  0.000000004514160
	7600.00  0.000000004619088
	7613.33  0.000000004321427
	7626.67  0.000000004457197
	7640.00  0.000000004443513
	7653.33  0.000000004510490
	7666.67  0.000000004435344
	7680.00  0.000000004556167
	7693.33  0.000000004357571
	7706.67  0.000000004359753
	7720.00  0.000000004438002
	7733.33  0.000000004388994
	7746.67  0.000000004361229
	7760.00  0.000000004630921
	7773.33  0.000000004372171
	7786.67  0.000000004405865
	7800.00  0.000000004401015
	7813.33  0.000000004453178
	7826.67  0.000000004494372
	7840.00  0.000000004296735
	7853.33  0.000000004294981
	7866.67  0.000000004371034
	7880.00  0.000000004305775
	7893.33  0.000000004334589
	7906.67  0.000000004298348
	7920.00  0.000000004288845
	7933.33  0.000000004341079
	7946.67  0.000000004311275
	7960.00  0.000000004347768
	7973.33  0.000000004350154
	7986.67  0.000000004126633
	8000.00  0.000000004145676
	8013.33  0.000000004252084
	8026.67  0.000000004195543
	8040.00  0.000000004268434
	8053.33  0.000000004096226
	8066.67  0.000000004250983
	8080.00  0.000000004252406
	8093.33  0.000000004211142
	8106.67  0.000000004205568
	8120.00  0.000000004277985
	8133.33  0.000000004382472
	8146.67  0.000000004129771
	8160.00  0.000000004231793
	8173.33  0.000000004188141
	8186.67  0.000000004118378
	8200.00  0.000000004224224
	8213.33  0.000000004124107
	8226.67  0.000000004163696
	8240.00  0.000000004166112
	8253.33  0.000000004116670
	8266.67  0.000000004140799
	8280.00  0.000000004120852
	8293.33  0.000000004233368
	8306.67  0.000000004163978
	8320.00  0.000000004104411
	8333.33  0.000000004153723
	8346.67  0.000000004106212
	8360.00  0.000000004152787
	8373.33  0.000000004062329
	8386.67  0.000000004107726
	8400.00  0.000000004055396
	8413.33  0.000000004054595
	8426.67  0.000000004020346
	8440.00  0.000000004101671
	8453.33  0.000000004227892
	8466.67  0.000000004087828
	8480.00  0.000000004048481
	8493.33  0.000000004062603
	8506.67  0.000000004118129
	8520.00  0.000000004149262
	8533.33  0.000000004043463
	8546.67  0.000000004058240
	8560.00  0.000000004085726
	8573.33  0.000000004072306
	8586.67  0.000000004075723
	8600.00  0.000000003983670
	8613.33  0.000000004030905
	8626.67  0.000000004036489
	8640.00  0.000000004035723
	8653.33  0.000000004038261
	8666.67  0.000000003986350
	8680.00  0.000000004094967
	8693.33  0.000000003984647
	8706.67  0.000000003992183
	8720.00  0.000000004047093
	8733.33  0.000000003895872
	8746.67  0.000000004203253
	8760.00  0.000000004050087
	8773.33  0.000000003973455
	8786.67  0.000000004006551
	8800.00  0.000000004011042
	8813.33  0.000000003923730
	8826.67  0.000000003947727
	8840.00  0.000000003995308
	8853.33  0.000000004028071
	8866.67  0.000000003972026
	8880.00  0.000000003840548
	8893.33  0.000000004022862
	8906.67  0.000000004227685
	8920.00  0.000000004038210
	8933.33  0.000000003996308
	8946.67  0.000000004060129
	8960.00  0.000000003983367
	8973.33  0.000000003884402
	8986.67  0.000000003908517
	9000.00  0.000000003982531
	9013.33  0.000000003979578
	9026.67  0.000000003981523
	9040.00  0.000000003892905
	9053.33  0.000000003844679
	9066.67  0.000000004078634
	9080.00  0.000000003955045
	9093.33  0.000000003957492
	9106.67  0.000000003926836
	9120.00  0.000000004119789
	9133.33  0.000000003892642
	9146.67  0.000000003958717
	9160.00  0.000000003916998
	9173.33  0.000000003971373
	9186.67  0.000000003939896
	9200.00  0.000000003934481
	9213.33  0.000000003901949
	9226.67  0.000000003908479
	9240.00  0.000000003920370
	9253.33  0.000000003892019
	9266.67  0.000000003952620
	9280.00  0.000000004132474
	9293.33  0.000000003849792
	9306.67  0.000000003888628
	9320.00  0.000000003947698
	9333.33  0.000000003855637
	9346.67  0.000000004030977
	9360.00  0.000000004049008
	9373.33  0.000000003886340
	9386.67  0.000000003959788
	9400.00  0.000000003923181
	9413.33  0.000000003995006
	9426.67  0.000000003842955
	9440.00  0.000000003908033
	9453.33  0.000000003885994
	9466.67  0.000000003930524
	9480.00  0.000000003946947
	9493.33  0.000000004074492
	9506.67  0.000000003857977
	9520.00  0.000000003812540
	9533.33  0.000000003852156
	9546.67  0.000000003851554
	9560.00  0.000000003864238
	9573.33  0.000000003875479
	9586.67  0.000000003961602
	9600.00  0.000000003813503
	9613.33  0.000000003878834
	9626.67  0.000000003878164
	9640.00  0.000000003911771
	9653.33  0.000000003979673
	9666.67  0.000000003849219
	9680.00  0.000000003863105
	9693.33  0.000000003845347
	9706.67  0.000000003896380
	9720.00  0.000000003912360
	9733.33  0.000000003780464
	9746.67  0.000000003818679
	9760.00  0.000000003837789
	9773.33  0.000000003907941
	9786.67  0.000000003890876
	9800.00  0.000000003831298
	9813.33  0.000000004022100
	9826.67  0.000000003907414
	9840.00  0.000000003949769
	9853.33  0.000000003899594
	9866.67  0.000000003858617
	9880.00  0.000000003909277
	9893.33  0.000000003909584
	9906.67  0.000000003807682
	9920.00  0.000000003842289
	9933.33  0.000000003859025
	9946.67  0.000000003909851
	9960.00  0.000000003791167
	9973.33  0.000000003901121
	9986.67  0.000000003895295
	10000.00  0.000000001955797

ZONE T="027.03 - ALPHA 3.60 - x/c = 0.45"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.7300"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "3.60"
AUXDATA x/c     	= "0.45"
AUXDATA Section         = ""
AUXDATA Dt              = "5e-05"
AUXDATA CtuStart        = "235.66490"
AUXDATA CtuAvg          = "3000"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-1"

	0.00  0.000000000000000
	13.33  0.000023222157613
	26.67  0.000029881319503
	40.00  0.000047597722991
	53.33  0.000108029768922
	66.67  0.000579328026758
	80.00  0.004342548667887
	93.33  0.000206810728756
	106.67  0.000074160275363
	120.00  0.000046266779674
	133.33  0.000046373528505
	146.67  0.000158398656090
	160.00  0.000034051510338
	173.33  0.000001016483951
	186.67  0.000000536006438
	200.00  0.000000951112078
	213.33  0.000002239463791
	226.67  0.000058074261232
	240.00  0.000003330496771
	253.33  0.000000850800088
	266.67  0.000000492503630
	280.00  0.000000317038862
	293.33  0.000000275377657
	306.67  0.000114939001472
	320.00  0.000001812462663
	333.33  0.000001170702181
	346.67  0.000001112084753
	360.00  0.000001442856986
	373.33  0.000004074122865
	386.67  0.000005066160376
	400.00  0.000000094725748
	413.33  0.000000088693207
	426.67  0.000000179322164
	440.00  0.000000455951185
	453.33  0.000005080812714
	466.67  0.000002406830474
	480.00  0.000000495338617
	493.33  0.000000320544835
	506.67  0.000000305935653
	520.00  0.000000480557919
	533.33  0.000015841239580
	546.67  0.000000143120880
	560.00  0.000000064290845
	573.33  0.000000067914130
	586.67  0.000000085065780
	600.00  0.000000153737467
	613.33  0.000001095849612
	626.67  0.000000037585509
	640.00  0.000000046886868
	653.33  0.000000064050556
	666.67  0.000000113328762
	680.00  0.000000560958672
	693.33  0.000001089454917
	706.67  0.000000131169504
	720.00  0.000000083398748
	733.33  0.000000084087647
	746.67  0.000000154305504
	760.00  0.000001997226120
	773.33  0.000000442269736
	786.67  0.000000103154442
	800.00  0.000000059739950
	813.33  0.000000046312560
	826.67  0.000000041674010
	840.00  0.000000375788129
	853.33  0.000000034995544
	866.67  0.000000030635491
	880.00  0.000000029317582
	893.33  0.000000030400088
	906.67  0.000000047061153
	920.00  0.000000480619241
	933.33  0.000000046850225
	946.67  0.000000036168182
	960.00  0.000000035474399
	973.33  0.000000048777731
	986.67  0.000000241217380
	1000.00  0.000000279980354
	1013.33  0.000000057167769
	1026.67  0.000000037444371
	1040.00  0.000000032514464
	1053.33  0.000000033334369
	1066.67  0.000000110651983
	1080.00  0.000000018896572
	1093.33  0.000000017325794
	1106.67  0.000000017442216
	1120.00  0.000000017731975
	1133.33  0.000000017099350
	1146.67  0.000000137878479
	1160.00  0.000000016428611
	1173.33  0.000000015825794
	1186.67  0.000000015641391
	1200.00  0.000000015763158
	1213.33  0.000000025273689
	1226.67  0.000000127961842
	1240.00  0.000000026668697
	1253.33  0.000000021209292
	1266.67  0.000000019958409
	1280.00  0.000000022073953
	1293.33  0.000000041750994
	1306.67  0.000000006715429
	1320.00  0.000000009231984
	1333.33  0.000000010234713
	1346.67  0.000000010850683
	1360.00  0.000000010982610
	1373.33  0.000000034582902
	1386.67  0.000000014887811
	1400.00  0.000000012290412
	1413.33  0.000000011990736
	1426.67  0.000000011514110
	1440.00  0.000000011575636
	1453.33  0.000000039536938
	1466.67  0.000000011781478
	1480.00  0.000000011176741
	1493.33  0.000000010968074
	1506.67  0.000000011577763
	1520.00  0.000000015100341
	1533.33  0.000000005466863
	1546.67  0.000000007336353
	1560.00  0.000000007720593
	1573.33  0.000000007762493
	1586.67  0.000000007264974
	1600.00  0.000000005693919
	1613.33  0.000000014987521
	1626.67  0.000000010423593
	1640.00  0.000000009700513
	1653.33  0.000000009104952
	1666.67  0.000000009241115
	1680.00  0.000000018133078
	1693.33  0.000000007882342
	1706.67  0.000000008033629
	1720.00  0.000000007906342
	1733.33  0.000000007898787
	1746.67  0.000000008309310
	1760.00  0.000000005528611
	1773.33  0.000000006697538
	1786.67  0.000000006739470
	1800.00  0.000000006635040
	1813.33  0.000000006176859
	1826.67  0.000000004688842
	1840.00  0.000000012198037
	1853.33  0.000000008074616
	1866.67  0.000000007500443
	1880.00  0.000000007215344
	1893.33  0.000000007032842
	1906.67  0.000000009058163
	1920.00  0.000000006134446
	1933.33  0.000000006292223
	1946.67  0.000000006260028
	1960.00  0.000000006156666
	1973.33  0.000000006240515
	1986.67  0.000000006141796
	2000.00  0.000000005912053
	2013.33  0.000000005813069
	2026.67  0.000000005748098
	2040.00  0.000000005516341
	2053.33  0.000000004996189
	2066.67  0.000000008522353
	2080.00  0.000000005941104
	2093.33  0.000000005761219
	2106.67  0.000000005680305
	2120.00  0.000000005655203
	2133.33  0.000000006319831
	2146.67  0.000000004694591
	2160.00  0.000000005097349
	2173.33  0.000000005067471
	2186.67  0.000000005065994
	2200.00  0.000000004960138
	2213.33  0.000000005282563
	2226.67  0.000000004774400
	2240.00  0.000000004763497
	2253.33  0.000000004759509
	2266.67  0.000000004712998
	2280.00  0.000000004539760
	2293.33  0.000000005164500
	2306.67  0.000000004487320
	2320.00  0.000000004486208
	2333.33  0.000000004450089
	2346.67  0.000000004459186
	2360.00  0.000000004581334
	2373.33  0.000000004003966
	2386.67  0.000000004249430
	2400.00  0.000000004220498
	2413.33  0.000000004197607
	2426.67  0.000000004248428
	2440.00  0.000000004434956
	2453.33  0.000000003784698
	2466.67  0.000000003863158
	2480.00  0.000000003851885
	2493.33  0.000000003814175
	2506.67  0.000000003822204
	2520.00  0.000000003632870
	2533.33  0.000000003838040
	2546.67  0.000000003781387
	2560.00  0.000000003737384
	2573.33  0.000000003720973
	2586.67  0.000000003700335
	2600.00  0.000000003417787
	2613.33  0.000000003657025
	2626.67  0.000000003577722
	2640.00  0.000000003534497
	2653.33  0.000000003545674
	2666.67  0.000000003538306
	2680.00  0.000000003115555
	2693.33  0.000000003291834
	2706.67  0.000000003323365
	2720.00  0.000000003307804
	2733.33  0.000000003240192
	2746.67  0.000000003066730
	2760.00  0.000000003270770
	2773.33  0.000000003189073
	2786.67  0.000000003146824
	2800.00  0.000000003134995
	2813.33  0.000000003142462
	2826.67  0.000000003107781
	2840.00  0.000000003088433
	2853.33  0.000000003030168
	2866.67  0.000000003036774
	2880.00  0.000000002977350
	2893.33  0.000000002988398
	2906.67  0.000000002825396
	2920.00  0.000000002817712
	2933.33  0.000000002830848
	2946.67  0.000000002857779
	2960.00  0.000000002784603
	2973.33  0.000000002737366
	2986.67  0.000000002944385
	3000.00  0.000000002772899
	3013.33  0.000000002763425
	3026.67  0.000000002760135
	3040.00  0.000000002687908
	3053.33  0.000000002755004
	3066.67  0.000000002617346
	3080.00  0.000000002581865
	3093.33  0.000000002575983
	3106.67  0.000000002630079
	3120.00  0.000000002560146
	3133.33  0.000000002542056
